day,close
0,400.59
1,393.58
2,399.47
3,399.95
4,394.93
5,400.1
6,404.56
7,398.28
8,403.29
9,400.71
10,396.54
11,399.87
12,396.76
13,390.51
14,388.03
15,386.27
16,386.21
17,382.88
18,383.84
19,385.25
20,385.19
21,385.11
22,374.42
23,375.34
24,371.24
25,364.66
26,364.01
27,357.3
28,357.88
29,364.95
30,369.74
31,368.31
32,362.88
33,363.55
34,362.09
35,365.47
36,362.13
37,359.27
38,356.92
39,361.49
40,365.81
41,364.9
42,367.95
43,365.81
44,366.91
45,362.84
46,363.61
47,362.49
48,363.7
49,363.23
50,361.82
51,366.73
52,364.16
53,358.03
54,359.57
55,356.07
56,354.72
57,356.34
58,354.11
59,351.66
60,351.69
61,356.8
62,350.9
63,353.28
64,355.12
65,356.41
66,357.03
67,351.34
68,350.59
69,348.0
70,348.66
71,348.18
72,343.79
73,339.31
74,335.62
75,340.14
76,345.04
77,349.64
78,351.47
79,353.22
80,355.98
81,359.85
82,360.7
83,364.8
84,368.87
85,365.8
86,361.66
87,360.82
88,359.79
89,360.92
90,367.07
91,366.1
92,375.87
93,372.1
94,372.95
95,367.29
96,364.68
97,365.96
98,370.41
99,374.31
100,370.54
101,371.32
102,379.44
103,372.88
104,367.28
105,367.48
106,365.73
107,364.27
108,361.67
109,364.26
110,365.24
111,363.95
112,368.93
113,359.1
114,361.46
115,359.24
116,357.93
117,355.57
118,355.67
119,351.77
120,350.98
121,352.22
122,352.36
123,354.27
124,353.62
125,353.27
126,350.87
127,346.63
128,344.63
129,344.87
130,344.84
131,345.05
132,344.11
133,342.79
134,340.3
135,340.5
136,337.4
137,335.81
138,332.67
139,336.39
140,336.4
141,336.81
142,339.34
143,337.84
144,342.09
145,340.95
146,345.66
147,341.12
148,343.61
149,340.89
150,343.38
151,341.7
152,343.78
153,340.75
154,336.59
155,340.87
156,347.12
157,347.62
158,345.53
159,341.09
160,337.95
161,337.13
162,338.32
163,333.31
164,328.46
165,333.07
166,333.02
167,334.93
168,332.81
169,334.6
170,331.3
171,326.82
172,325.15
173,325.16
174,325.39
175,324.91
176,326.01
177,326.97
178,326.61
179,324.91
180,320.47
181,324.03
182,322.04
183,322.94
184,323.44
185,320.98
186,313.55
187,317.35
188,320.48
189,327.88
190,325.05
191,327.23
192,328.24
193,323.09
194,322.39
195,322.17
196,319.25
197,322.83
198,327.42
199,325.18
200,326.08
201,324.25
202,318.97
203,318.11
204,318.77
205,312.94
206,310.29
207,308.72
208,309.83
209,309.49
210,309.86
211,310.44
212,313.76
213,318.23
214,317.38
215,318.41
216,315.09
217,311.15
218,312.61
219,309.47
220,306.6
221,303.57
222,302.46
223,301.66
224,298.81
225,303.02
226,302.66
227,298.04
228,298.57
229,303.86
230,307.14
231,310.85
232,312.09
233,309.29
234,314.27
235,311.04
236,314.37
237,322.29
238,329.09
239,328.91
240,329.88
241,335.55
242,339.16
243,342.78
244,336.65
245,334.41
246,338.84
247,339.6
248,336.39
249,327.18
250,323.1
251,321.2
252,321.83
253,321.72
254,317.13
255,318.14
256,317.29
257,323.72
258,327.96
259,329.48
260,329.21
261,325.84
262,328.54
263,331.69
264,327.9
265,327.76
266,333.11
267,332.82
268,330.37
269,328.85
270,336.47
271,335.22
272,331.03
273,333.33
274,333.24
275,334.25
276,333.73
277,331.28
278,342.71
279,337.78
280,335.18
281,337.12
282,344.4
283,342.9
284,347.82
285,345.3
286,344.66
287,344.71
288,344.22
289,349.83
290,346.57
291,347.77
292,351.06
293,348.67
294,346.66
295,346.01
296,349.5
297,355.33
298,351.85
299,351.34
300,350.83
301,352.4
302,356.45
303,354.51
304,351.9
305,356.83
306,353.09
307,352.48
308,353.02
309,355.24
310,352.73
311,351.36
312,350.75
313,350.17
314,353.48
315,348.49
316,353.34
317,355.39
318,356.45
319,358.6
320,365.52
321,366.7
322,377.48
323,382.83
324,384.35
325,380.57
326,373.05
327,375.16
328,380.05
329,372.08
330,367.44
331,367.01
332,366.53
333,365.91
334,359.8
335,353.56
336,345.18
337,342.73
338,345.74
339,352.69
340,349.95
341,345.32
342,347.38
343,352.06
344,358.68
345,359.95
346,359.71
347,350.97
348,346.67
349,342.68
350,337.02
351,338.08
352,335.45
353,331.03
354,324.87
355,327.03
356,328.4
357,332.13
358,330.35
359,331.25
360,333.59
361,335.86
362,326.01
363,334.79
364,334.07
365,329.48
366,326.39
367,325.0
368,326.39
369,332.6
370,325.42
371,324.8
372,326.22
373,322.35
374,324.66
375,322.94
376,324.81
377,325.97
378,329.48
379,327.34
380,318.03
381,312.22
382,313.92
383,315.55
384,314.43
385,315.55
386,313.69
387,314.8
388,318.38
389,315.29
390,315.44
391,315.57
392,312.12
393,314.28
394,321.06
395,320.24
396,327.28
397,328.77
398,329.27
399,332.16
400,331.37
401,330.51
402,326.4
403,323.28
404,322.72
405,325.43
406,327.69
407,324.86
408,323.88
409,320.13
410,314.58
411,315.22
412,315.48
413,317.82
414,317.34
415,321.23
416,319.0
417,317.16
418,317.69
419,321.2
420,323.66
421,322.88
422,324.53
423,328.85
424,331.92
425,325.73
426,332.01
427,331.39
428,333.83
429,332.73
430,330.97
431,332.3
432,330.32
433,333.33
434,328.61
435,329.55
436,331.49
437,337.04
438,328.54
439,332.26
440,333.9
441,330.0
442,333.01
443,331.0
444,325.99
445,324.18
446,323.19
447,321.62
448,323.19
449,320.75
450,323.76
451,317.47
452,318.64
453,317.54
454,318.96
455,320.92
456,317.89
457,316.45
458,321.5
459,325.46
460,326.0
461,320.33
462,320.21
463,323.2
464,323.41
465,316.79
466,312.87
467,314.6
468,315.92
469,317.76
470,318.21
471,311.21
472,310.51
473,304.54
474,306.91
475,307.34
476,306.89
477,305.87
478,310.34
479,310.18
480,311.01
481,309.79
482,311.8
483,310.74
484,310.04
485,309.31
486,309.85
487,314.31
488,308.82
489,305.96
490,297.78
491,300.47
492,307.13
493,303.47
494,304.05
495,310.73
496,306.87
497,308.17
498,309.59
499,306.05
500,305.42
501,311.69
502,310.8
503,308.22
504,307.2
505,308.93
506,309.02
507,314.91
508,316.4
509,315.17
510,313.42
511,312.64
512,308.13
513,311.72
514,314.15
515,315.89
516,320.73
517,319.77
518,327.08
519,323.53
520,318.98
521,318.47
522,314.12
523,309.5
524,310.8
525,309.69
526,312.35
527,313.73
528,311.51
529,309.29
530,311.06
531,314.69
532,315.48
533,313.77
534,311.48
535,311.77
536,314.02
537,316.94
538,320.89
539,324.59
540,327.18
541,328.12
542,326.85
543,327.58
544,326.94
545,328.34
546,332.52
547,328.06
548,326.73
549,333.54
550,334.73
551,339.08
552,344.33
553,340.21
554,340.1
555,337.73
556,331.43
557,331.19
558,329.21
559,330.46
560,331.94
561,331.33
562,332.74
563,333.81
564,336.86
565,334.41
566,329.16
567,326.92
568,325.65
569,322.89
570,328.13
571,327.04
572,321.8
573,323.23
574,323.48
575,323.88
576,324.43
