trade_id,day,leg,bid,ask
0,2,short,5.715,5.832
0,2,long,4.118,4.17
0,3,short,5.697,5.813
0,3,long,4.118,4.17
0,4,short,5.565,5.682
0,4,long,4.118,4.17
0,5,short,5.519,5.636
0,5,long,4.118,4.17
0,6,short,5.365,5.482
0,6,long,4.118,4.17
0,7,short,5.465,5.582
0,7,long,4.118,4.17
0,8,short,5.609,5.726
0,8,long,4.118,4.17
0,9,short,5.651,5.768
0,9,long,4.118,4.17
0,10,short,5.488,5.605
0,10,long,4.118,4.17
0,11,short,5.36,5.477
0,11,long,4.118,4.17
0,12,short,5.314,5.43
0,12,long,4.118,4.17
0,14,short,5.496,5.613
0,14,long,4.118,4.17
0,15,short,5.624,5.741
0,15,long,4.118,4.17
0,16,short,5.544,5.661
0,16,long,4.118,4.17
0,18,short,5.445,5.561
0,18,long,4.118,4.17
0,19,short,5.565,5.682
0,19,long,4.118,4.17
0,20,short,5.817,5.934
0,20,long,4.118,4.17
0,21,short,5.886,6.002
0,21,long,4.118,4.17
0,22,short,6.088,6.204
0,22,long,4.118,4.17
0,23,short,5.904,6.021
0,23,long,4.118,4.17
0,24,short,5.759,5.876
0,24,long,4.118,4.17
0,25,short,5.706,5.823
0,25,long,4.118,4.17
0,27,short,5.661,5.778
0,27,long,4.118,4.17
0,28,short,5.631,5.748
0,28,long,4.118,4.17
0,29,short,5.63,5.746
0,29,long,4.118,4.17
0,30,short,5.591,5.707
0,30,long,4.118,4.17
0,32,short,5.97,6.086
0,32,long,4.118,4.17
0,33,short,5.905,6.021
0,33,long,4.118,4.17
0,34,short,5.814,5.93
0,34,long,4.118,4.17
0,35,short,5.694,5.811
0,35,long,4.118,4.17
0,36,short,5.603,5.72
0,36,long,4.118,4.17
0,37,short,5.445,5.562
0,37,long,4.118,4.17
0,38,short,5.595,5.712
0,38,long,4.118,4.17
0,39,short,5.561,5.677
0,39,long,4.118,4.17
0,40,short,5.591,5.708
0,40,long,4.118,4.17
0,41,short,5.405,5.522
0,41,long,4.118,4.17
0,42,short,5.421,5.538
0,42,long,4.118,4.17
0,44,short,5.527,5.644
0,44,long,4.118,4.17
0,45,short,5.612,5.729
0,45,long,4.118,4.17
0,46,short,5.881,5.997
0,46,long,4.118,4.17
0,47,short,5.864,5.981
0,47,long,4.118,4.17
0,48,short,5.903,6.02
0,48,long,4.118,4.17
0,49,short,6.182,6.299
0,49,long,4.118,4.17
0,50,short,5.961,6.078
0,50,long,4.118,4.17
0,51,short,6.01,6.127
0,51,long,4.118,4.17
0,52,short,5.79,5.907
0,52,long,4.118,4.17
0,53,short,5.963,6.08
0,53,long,4.118,4.17
0,54,short,5.81,5.927
0,54,long,4.118,4.17
0,55,short,5.757,5.874
0,55,long,4.118,4.17
0,56,short,5.556,5.673
0,56,long,4.118,4.17
0,57,short,5.761,5.878
0,57,long,4.118,4.17
0,58,short,5.886,6.003
0,59,short,5.999,6.116
0,59,long,4.118,4.17
0,60,short,5.987,6.104
0,60,long,4.118,4.17
1,4,short,8.812,8.909
1,4,long,6.115,6.206
1,5,short,8.718,8.814
1,5,long,6.115,6.206
1,6,short,8.584,8.68
1,6,long,6.115,6.206
1,8,short,8.886,8.982
1,8,long,6.115,6.206
1,9,short,8.679,8.775
1,9,long,6.115,6.206
1,10,short,8.687,8.784
1,10,long,6.115,6.206
1,11,short,8.729,8.825
1,11,long,6.115,6.206
1,12,short,8.679,8.775
1,12,long,6.115,6.206
1,13,short,8.639,8.736
1,13,long,6.115,6.206
1,14,short,8.771,8.867
1,14,long,6.115,6.206
1,15,short,8.874,8.97
1,16,short,8.798,8.895
1,16,long,6.115,6.206
1,17,short,8.784,8.88
1,17,long,6.115,6.206
1,18,short,8.842,8.938
1,18,long,6.115,6.206
1,19,short,8.819,8.915
1,19,long,6.115,6.206
1,20,short,8.939,9.035
1,20,long,6.115,6.206
1,22,short,8.955,9.051
1,22,long,6.115,6.206
1,23,short,8.891,8.987
1,23,long,6.115,6.206
1,24,short,8.824,8.92
