trade_id,day,leg,bid,ask
0,3,short,8.079,8.174
0,3,long,6.081,6.14
0,4,short,8.146,8.241
0,4,long,6.081,6.14
0,5,short,8.065,8.16
0,5,long,6.081,6.14
0,6,short,8.047,8.142
0,6,long,6.081,6.14
0,7,short,8.155,8.25
0,7,long,6.081,6.14
0,8,short,8.212,8.307
0,8,long,6.081,6.14
0,9,short,8.234,8.329
0,9,long,6.081,6.14
0,10,short,8.148,8.243
0,11,short,8.05,8.145
0,11,long,6.081,6.14
0,12,short,7.93,8.025
0,12,long,6.081,6.14
0,13,short,7.889,7.983
0,13,long,6.081,6.14
0,14,short,7.726,7.821
0,14,long,6.081,6.14
0,16,short,7.87,7.965
0,16,long,6.081,6.14
0,17,short,7.927,8.022
0,17,long,6.081,6.14
0,18,short,7.953,8.048
0,18,long,6.081,6.14
0,19,short,8.116,8.211
0,19,long,6.081,6.14
0,20,short,8.078,8.173
0,20,long,6.081,6.14
0,21,short,8.132,8.226
0,21,long,6.081,6.14
0,23,short,8.037,8.131
0,23,long,6.081,6.14
0,24,short,8.062,8.156
0,24,long,6.081,6.14
0,25,short,8.25,8.344
0,25,long,6.081,6.14
0,26,short,8.338,8.433
0,26,long,6.081,6.14
0,27,short,8.262,8.357
0,27,long,6.081,6.14
0,28,short,8.302,8.397
0,28,long,6.081,6.14
0,29,short,8.435,8.529
0,29,long,6.081,6.14
0,30,short,8.394,8.489
0,30,long,6.081,6.14
0,32,short,8.074,8.168
0,32,long,6.081,6.14
0,33,short,8.124,8.219
0,33,long,6.081,6.14
0,34,short,8.23,8.325
0,34,long,6.081,6.14
0,35,short,8.186,8.281
0,35,long,6.081,6.14
0,36,short,8.097,8.192
0,36,long,6.081,6.14
0,37,short,8.068,8.163
0,37,long,6.081,6.14
0,38,short,8.078,8.173
0,38,long,6.081,6.14
0,39,short,7.947,8.042
0,39,long,6.081,6.14
0,40,short,8.044,8.139
0,40,long,6.081,6.14
0,41,short,8.343,8.438
0,41,long,6.081,6.14
0,42,short,8.34,8.435
0,42,long,6.081,6.14
0,43,short,8.292,8.387
0,43,long,6.081,6.14
0,44,short,8.568,8.663
0,44,long,6.081,6.14
0,45,short,8.453,8.548
0,45,long,6.081,6.14
0,46,short,8.534,8.629
0,46,long,6.081,6.14
0,47,short,8.748,8.843
0,47,long,6.081,6.14
0,48,short,8.717,8.812
0,48,long,6.081,6.14
0,49,short,8.563,8.658
0,49,long,6.081,6.14
0,50,short,8.55,8.645
0,50,long,6.081,6.14
0,51,short,8.53,8.625
0,51,long,6.081,6.14
0,52,short,8.575,8.67
0,52,long,6.081,6.14
0,53,short,8.643,8.738
0,53,long,6.081,6.14
0,54,short,8.476,8.571
0,54,long,6.081,6.14
0,55,short,8.471,8.566
0,55,long,6.081,6.14
0,57,short,8.405,8.5
0,57,long,6.081,6.14
0,58,short,8.448,8.542
0,58,long,6.081,6.14
0,59,short,8.387,8.482
0,59,long,6.081,6.14
0,60,short,8.207,8.302
0,60,long,6.081,6.14
0,61,short,7.964,8.059
0,61,long,6.081,6.14
0,62,short,7.933,8.028
0,62,long,6.081,6.14
1,4,short,5.816,5.924
1,4,long,4.186,4.262
1,6,short,5.762,5.87
1,6,long,4.186,4.262
1,7,short,5.884,5.992
1,7,long,4.186,4.262
1,8,short,5.966,6.074
1,8,long,4.186,4.262
1,9,short,5.806,5.913
1,9,long,4.186,4.262
1,10,short,5.888,5.995
1,10,long,4.186,4.262
1,11,short,5.965,6.073
1,11,long,4.186,4.262
1,12,short,5.788,5.895
1,12,long,4.186,4.262
1,13,short,5.72,5.827
1,13,long,4.186,4.262
1,14,short,5.679,5.786
1,14,long,4.186,4.262
1,15,short,6.131,6.239
1,15,long,4.186,4.262
1,16,short,5.992,6.1
1,16,long,4.186,4.262
1,17,short,5.986,6.093
1,17,long,4.186,4.262
1,18,short,5.857,5.964
1,18,long,4.186,4.262
1,19,short,5.856,5.963
1,19,long,4.186,4.262
1,20,short,5.968,6.075
1,20,long,4.186,4.262
1,21,short,6.098,6.206
1,21,long,4.186,4.262
1,22,short,6.0,6.107
1,22,long,4.186,4.262
1,23,short,6.154,6.262
1,23,long,4.186,4.262
1,24,short,6.085,6.193
1,25,short,6.019,6.126
1,25,long,4.186,4.262
1,26,short,6.103,6.21
1,26,long,4.186,4.262
1,27,short,6.106,6.213
1,27,long,4.186,4.262
1,28,short,6.225,6.333
1,28,long,4.186,4.262
1,29,short,6.278,6.385
1,29,long,4.186,4.262
1,30,short,6.412,6.52
1,30,long,4.186,4.262
1,31,short,6.291,6.398
