trade_id,day,leg,bid,ask
0,4,short,7.617,7.709
0,4,long,5.268,5.326
0,5,short,7.512,7.604
0,5,long,5.268,5.326
0,6,short,7.545,7.637
0,6,long,5.268,5.326
0,7,short,7.376,7.468
0,7,long,5.268,5.326
0,8,short,7.528,7.62
0,8,long,5.268,5.326
0,9,short,7.618,7.71
0,9,long,5.268,5.326
0,10,short,7.663,7.755
0,10,long,5.268,5.326
0,11,short,7.555,7.647
0,11,long,5.268,5.326
0,12,short,7.399,7.491
0,12,long,5.268,5.326
0,13,short,7.54,7.632
0,13,long,5.268,5.326
0,14,short,7.383,7.475
0,14,long,5.268,5.326
0,15,short,7.294,7.386
0,16,short,7.263,7.355
0,16,long,5.268,5.326
0,17,short,7.335,7.428
0,17,long,5.268,5.326
0,18,short,7.153,7.245
0,18,long,5.268,5.326
0,19,short,7.342,7.435
0,19,long,5.268,5.326
0,20,short,7.419,7.511
0,20,long,5.268,5.326
0,21,short,7.466,7.558
0,21,long,5.268,5.326
0,22,short,7.542,7.634
0,22,long,5.268,5.326
0,23,short,7.474,7.566
0,23,long,5.268,5.326
0,24,short,7.73,7.822
0,24,long,5.268,5.326
0,25,short,7.656,7.749
0,25,long,5.268,5.326
0,26,short,7.715,7.807
0,26,long,5.268,5.326
0,27,short,7.543,7.635
0,28,short,7.683,7.775
0,28,long,5.268,5.326
0,29,short,7.812,7.904
0,29,long,5.268,5.326
0,30,short,7.801,7.893
0,30,long,5.268,5.326
0,31,short,7.635,7.727
0,31,long,5.268,5.326
0,32,short,7.681,7.773
0,32,long,5.268,5.326
0,33,short,7.628,7.72
0,33,long,5.268,5.326
0,34,short,7.702,7.794
0,34,long,5.268,5.326
0,35,short,7.709,7.801
0,35,long,5.268,5.326
0,36,short,7.866,7.958
0,36,long,5.268,5.326
0,37,short,8.283,8.375
0,37,long,5.268,5.326
0,38,short,8.073,8.165
0,38,long,5.268,5.326
0,39,short,8.049,8.141
0,39,long,5.268,5.326
0,40,short,7.866,7.958
0,40,long,5.268,5.326
