day,close
0,397.4
1,399.73
2,400.76
3,399.67
4,407.27
5,398.22
6,396.59
7,399.78
8,396.16
9,399.12
10,402.17
11,406.63
12,403.77
13,407.98
14,407.96
15,408.82
16,410.23
17,400.08
18,397.92
19,399.97
20,405.29
21,401.67
22,405.57
23,401.41
24,405.03
25,408.21
26,409.61
27,411.42
28,412.29
29,404.2
30,411.72
31,411.93
32,415.71
33,416.36
34,418.7
35,423.99
36,424.91
37,423.85
38,422.01
39,423.41
40,419.91
41,417.77
42,416.24
43,426.73
44,425.79
45,422.08
46,425.03
47,425.95
48,419.62
49,419.71
50,419.73
51,429.05
52,431.88
53,431.84
54,431.49
55,430.01
56,432.15
57,431.89
58,418.93
59,418.17
60,423.52
61,427.28
62,430.05
63,422.58
64,427.28
65,425.92
66,428.81
67,427.67
68,430.63
69,429.08
70,432.16
71,431.91
72,434.08
73,430.24
74,428.22
75,423.97
76,432.24
77,438.69
78,431.76
79,430.08
80,429.3
81,429.76
82,429.16
83,426.57
84,434.15
85,436.99
86,446.52
87,436.2
88,432.73
89,428.71
90,429.73
91,430.06
92,424.95
93,434.44
94,432.33
95,435.33
96,433.5
97,433.44
98,443.25
99,443.98
100,444.02
101,443.42
102,446.36
103,443.45
104,446.97
105,444.29
106,443.96
107,442.05
108,440.27
109,448.92
110,444.52
111,439.06
112,440.79
113,440.04
114,444.73
115,445.48
116,450.64
117,448.53
118,452.25
119,461.38
120,454.95
121,463.03
122,465.62
123,458.69
124,459.76
125,469.64
126,474.46
127,479.3
128,483.18
129,491.93
130,489.4
131,492.13
132,487.72
133,487.22
134,484.39
135,484.81
136,479.6
137,486.36
138,485.38
139,482.91
140,489.96
141,491.18
142,496.22
143,486.53
144,496.94
145,492.93
146,492.78
147,493.94
148,491.37
149,487.84
150,482.3
151,497.12
152,502.99
153,501.99
154,496.57
155,487.61
156,481.38
157,485.15
158,482.91
159,484.73
160,485.67
161,480.18
162,487.98
163,484.4
164,483.47
165,485.58
166,483.58
167,486.9
168,476.5
169,478.6
170,477.16
171,478.48
172,473.24
173,476.25
174,465.0
175,462.6
176,461.43
177,461.78
178,463.03
179,461.61
180,465.83
181,462.95
182,454.83
183,455.21
184,450.48
185,451.35
186,451.49
187,448.68
188,444.28
189,444.7
190,442.67
191,444.63
192,452.67
193,452.62
194,450.5
195,452.09
196,455.59
197,446.64
198,447.97
199,447.3
200,450.63
201,452.85
202,448.32
203,451.98
204,448.76
205,452.0
206,458.08
207,456.37
208,453.41
209,446.86
210,442.87
211,434.88
212,437.01
213,436.89
214,437.98
215,434.67
216,427.46
217,428.25
218,430.26
219,429.75
220,430.16
221,428.74
222,433.33
223,421.73
224,418.31
225,411.42
226,417.99
227,415.24
228,408.54
229,405.01
230,407.15
231,408.38
232,404.89
233,412.88
234,414.21
235,419.05
236,422.03
