day,close
0,397.0
1,396.33
2,393.94
3,393.38
4,397.95
5,395.33
6,393.18
7,401.89
8,393.23
9,390.61
10,394.3
11,392.19
12,390.19
13,382.86
14,375.0
15,379.86
16,386.94
17,388.3
18,385.35
19,378.98
20,378.31
21,379.5
22,371.76
23,373.75
24,371.97
25,377.88
26,380.17
27,383.31
28,382.51
29,380.2
30,376.72
31,382.41
32,384.99
33,385.22
34,384.74
35,384.17
36,388.59
37,394.4
38,401.18
39,393.69
40,394.78
41,387.32
42,386.75
43,389.19
44,388.12
45,387.61
46,389.62
47,395.38
48,393.91
49,397.31
50,392.65
51,389.9
52,394.03
53,397.21
54,395.38
55,398.78
56,395.7
57,392.75
58,397.75
59,394.35
60,391.66
61,390.43
62,392.38
63,393.34
64,396.35
65,398.67
66,403.73
67,400.82
68,399.98
69,398.19
70,400.6
71,396.41
72,397.35
73,398.44
74,397.18
75,383.29
76,379.92
77,387.17
78,388.79
79,383.55
80,379.96
81,375.55
82,368.27
83,372.38
84,372.37
85,372.85
86,372.72
87,371.3
88,368.66
89,369.91
90,365.64
91,367.83
92,359.6
93,356.56
94,360.21
95,357.54
96,359.31
97,358.47
98,359.21
99,359.55
100,360.74
101,363.63
102,365.65
103,366.5
104,371.14
105,371.1
106,368.23
107,372.91
108,368.78
109,373.77
110,377.98
111,378.93
112,373.84
113,371.99
114,370.2
115,374.45
116,369.72
117,362.84
118,368.69
119,369.15
120,359.41
121,362.99
122,360.2
123,364.57
124,361.41
125,360.99
126,361.7
127,361.05
128,355.49
129,359.34
130,358.29
131,360.92
132,361.03
133,363.13
134,369.72
135,361.0
136,361.11
137,358.59
138,357.5
139,353.8
140,354.74
141,357.35
142,354.41
143,349.89
144,350.27
145,351.64
146,346.0
147,349.56
148,344.01
149,347.12
150,341.33
151,333.51
152,334.33
153,334.04
154,335.01
155,341.78
156,337.18
157,339.3
158,343.12
159,338.3
160,338.76
161,333.32
162,334.76
163,340.16
164,338.83
165,334.29
166,333.39
167,332.36
168,332.01
169,334.0
170,332.98
171,324.26
172,321.99
173,325.24
174,329.01
175,332.84
176,329.81
177,326.1
178,331.45
179,333.99
180,339.7
181,337.53
182,338.92
183,342.22
184,344.75
185,354.06
186,347.67
187,346.77
188,349.81
189,342.5
190,342.45
191,335.29
192,338.3
193,338.63
194,341.05
195,347.17
196,353.08
197,347.27
198,344.82
199,342.54
200,342.1
201,340.38
202,339.49
203,331.86
204,329.49
205,337.63
206,329.09
207,331.57
208,333.03
209,341.12
210,341.12
211,339.41
212,340.15
213,336.4
214,333.31
215,337.51
216,341.56
217,338.54
218,340.43
219,340.38
220,336.99
221,342.66
222,345.01
223,341.5
224,335.27
225,331.28
226,335.7
227,332.25
228,329.91
229,337.93
230,336.1
231,338.19
232,345.61
233,347.22
234,346.42
235,350.91
236,348.7
237,343.73
238,347.2
239,348.03
240,349.68
241,344.56
242,341.69
243,342.82
244,345.66
245,352.02
246,352.06
247,348.81
248,352.07
249,352.34
250,354.32
251,353.85
252,361.86
253,362.61
254,363.87
255,365.69
256,371.88
257,370.94
258,371.94
259,374.14
260,370.09
261,376.24
262,375.81
263,376.68
264,374.49
265,376.83
266,374.1
267,367.98
268,365.74
269,359.23
270,355.1
271,352.93
272,350.22
273,349.4
274,347.57
275,346.34
276,342.99
277,348.43
278,350.4
279,345.01
280,343.43
281,349.18
282,352.41
283,354.69
284,359.04
285,359.76
286,362.11
287,365.12
288,365.32
289,366.94
290,363.97
291,373.88
292,372.99
293,372.69
294,378.8
295,370.13
296,377.12
297,375.12
298,371.64
299,373.92
300,372.46
301,371.72
302,367.8
303,367.34
304,370.77
305,375.66
306,380.26
307,377.11
308,373.04
309,373.34
310,374.78
311,373.41
312,369.15
313,366.54
314,357.45
315,347.78
316,343.84
317,339.85
318,335.36
319,335.6
320,340.81
321,340.43
322,340.26
323,340.28
324,343.57
325,340.85
326,342.74
327,341.98
328,343.58
329,340.86
330,341.16
331,345.26
332,344.34
333,343.97
334,346.11
335,338.94
336,348.2
337,354.85
338,357.5
339,356.36
340,351.03
341,349.59
342,348.01
343,352.81
344,354.96
345,358.64
346,363.09
347,359.71
348,361.89
349,364.63
350,363.15
351,363.77
352,358.56
353,357.46
354,360.76
355,358.03
356,361.33
357,356.38
358,358.69
359,359.51
360,367.86
361,364.54
362,372.27
363,375.39
364,373.85
365,377.93
366,373.79
367,372.58
368,379.27
369,376.8
370,380.67
371,387.34
372,389.73
373,392.0
374,389.71
375,382.72
376,384.87
377,387.15
378,383.18
379,378.73
380,372.66
381,378.51
382,372.17
383,368.93
384,366.04
385,358.87
386,364.4
387,363.13
388,354.9
389,355.84
390,356.6
391,362.51
392,354.44
393,356.45
394,356.76
395,361.41
396,358.73
397,360.34
398,359.51
399,359.65
400,358.75
401,354.21
402,350.99
403,345.88
404,343.73
405,340.27
406,339.35
407,340.95
408,342.74
409,342.89
410,338.63
411,346.17
412,346.97
413,352.07
414,348.11
415,341.71
416,339.53
417,337.86
418,335.04
419,332.43
420,334.28
421,330.72
422,334.72
423,335.35
424,334.59
425,339.53
426,336.32
427,332.95
428,335.72
429,335.84
430,342.42
431,346.31
432,347.97
433,347.45
434,347.26
435,352.42
436,349.28
437,351.53
438,351.39
439,360.89
440,363.52
441,359.32
442,360.66
443,357.55
444,355.82
445,356.21
446,352.62
447,342.47
448,347.46
449,345.88
450,340.64
451,337.46
452,338.97
453,342.09
454,347.42
455,348.95
456,355.52
457,359.2
458,366.73
459,368.45
460,368.61
461,368.07
462,359.67
463,365.51
464,365.88
465,367.87
466,370.8
467,378.61
468,377.32
469,377.28
470,374.76
471,374.53
472,381.39
473,381.3
474,383.05
475,382.37
476,384.1
477,381.56
478,390.82
479,387.6
480,385.33
481,381.08
482,378.19
483,378.36
484,378.05
485,380.75
486,373.67
487,374.87
488,372.61
489,369.27
490,367.77
491,369.62
492,377.15
493,369.94
494,372.01
495,367.48
496,368.02
497,370.81
498,376.95
499,379.78
500,376.41
