trade_id,day,leg,bid,ask
0,2,short,6.506,6.615
0,2,long,4.828,4.919
0,3,short,6.505,6.614
0,4,short,6.683,6.792
0,4,long,4.828,4.919
0,5,short,6.581,6.69
0,5,long,4.828,4.919
0,6,short,6.682,6.791
0,6,long,4.828,4.919
0,7,short,6.722,6.83
0,7,long,4.828,4.919
0,8,short,6.63,6.738
0,8,long,4.828,4.919
0,9,short,6.637,6.746
0,9,long,4.828,4.919
0,10,short,6.464,6.572
0,10,long,4.828,4.919
0,11,short,6.434,6.542
0,11,long,4.828,4.919
0,12,short,6.288,6.396
0,12,long,4.828,4.919
0,13,short,6.31,6.419
0,13,long,4.828,4.919
0,14,short,6.551,6.66
0,14,long,4.828,4.919
0,15,short,6.491,6.599
0,15,long,4.828,4.919
0,16,short,6.286,6.395
0,16,long,4.828,4.919
0,17,short,6.222,6.33
0,17,long,4.828,4.919
0,18,short,6.163,6.271
0,18,long,4.828,4.919
0,19,short,6.079,6.188
0,19,long,4.828,4.919
0,20,short,6.288,6.397
0,20,long,4.828,4.919
0,21,short,6.244,6.353
0,21,long,4.828,4.919
0,22,short,6.452,6.561
0,23,short,6.498,6.607
0,23,long,4.828,4.919
0,24,short,6.575,6.684
0,24,long,4.828,4.919
0,25,short,6.7,6.809
0,25,long,4.828,4.919
0,26,short,6.638,6.747
0,26,long,4.828,4.919
0,27,short,6.566,6.675
0,27,long,4.828,4.919
0,28,short,6.532,6.641
0,28,long,4.828,4.919
0,29,short,6.345,6.454
0,29,long,4.828,4.919
0,30,short,6.474,6.582
0,30,long,4.828,4.919
0,31,short,6.42,6.529
0,31,long,4.828,4.919
0,32,short,6.577,6.686
0,32,long,4.828,4.919
0,33,short,6.736,6.845
0,33,long,4.828,4.919
0,34,short,6.614,6.723
0,34,long,4.828,4.919
0,35,short,6.656,6.764
0,35,long,4.828,4.919
0,37,short,6.584,6.693
0,37,long,4.828,4.919
0,38,short,6.45,6.559
0,38,long,4.828,4.919
0,39,short,6.268,6.377
0,39,long,4.828,4.919
0,40,short,6.391,6.5
0,40,long,4.828,4.919
0,41,short,6.265,6.373
0,41,long,4.828,4.919
0,42,short,6.361,6.47
0,42,long,4.828,4.919
0,43,short,6.48,6.589
0,43,long,4.828,4.919
0,44,short,6.423,6.531
0,44,long,4.828,4.919
0,45,short,6.371,6.48
0,45,long,4.828,4.919
0,47,short,6.315,6.424
0,47,long,4.828,4.919
0,48,short,6.334,6.442
0,48,long,4.828,4.919
0,49,short,6.524,6.633
0,49,long,4.828,4.919
0,50,short,6.454,6.563
0,50,long,4.828,4.919
0,51,short,6.444,6.553
0,51,long,4.828,4.919
0,52,short,6.34,6.448
0,52,long,4.828,4.919
0,53,short,6.462,6.571
0,53,long,4.828,4.919
0,54,short,6.503,6.612
0,54,long,4.828,4.919
0,55,short,6.755,6.864
0,55,long,4.828,4.919
0,56,short,6.711,6.82
0,56,long,4.828,4.919
0,57,short,6.547,6.656
