trade_id,day,leg,bid,ask
0,2,short,9.411,9.502
0,2,long,6.398,6.49
0,3,short,9.259,9.35
0,3,long,6.398,6.49
0,4,short,9.235,9.326
0,4,long,6.398,6.49
0,5,short,9.162,9.253
0,5,long,6.398,6.49
0,6,short,9.234,9.325
0,7,short,9.439,9.531
0,7,long,6.398,6.49
0,8,short,9.406,9.497
0,8,long,6.398,6.49
0,9,short,9.32,9.411
0,9,long,6.398,6.49
0,10,short,9.39,9.481
0,10,long,6.398,6.49
0,11,short,9.382,9.473
0,11,long,6.398,6.49
0,12,short,9.438,9.53
0,12,long,6.398,6.49
0,13,short,9.64,9.731
0,13,long,6.398,6.49
0,15,short,9.593,9.684
0,15,long,6.398,6.49
0,16,short,9.544,9.635
0,16,long,6.398,6.49
0,17,short,9.564,9.655
0,17,long,6.398,6.49
0,18,short,9.521,9.612
0,18,long,6.398,6.49
0,19,short,9.566,9.657
0,19,long,6.398,6.49
0,20,short,9.687,9.778
0,20,long,6.398,6.49
0,21,short,9.711,9.802
0,21,long,6.398,6.49
0,22,short,9.613,9.704
0,22,long,6.398,6.49
0,23,short,9.461,9.552
0,23,long,6.398,6.49
0,24,short,9.487,9.578
0,24,long,6.398,6.49
0,25,short,9.507,9.598
0,25,long,6.398,6.49
0,26,short,9.575,9.666
0,26,long,6.398,6.49
0,27,short,9.33,9.421
0,27,long,6.398,6.49
0,28,short,9.298,9.389
0,28,long,6.398,6.49
0,29,short,9.295,9.386
0,29,long,6.398,6.49
0,30,short,9.241,9.332
0,30,long,6.398,6.49
0,31,short,9.381,9.472
0,31,long,6.398,6.49
0,32,short,9.415,9.506
0,32,long,6.398,6.49
0,33,short,9.482,9.573
0,33,long,6.398,6.49
0,34,short,9.548,9.639
0,34,long,6.398,6.49
0,35,short,9.279,9.37
0,35,long,6.398,6.49
0,36,short,9.002,9.094
0,36,long,6.398,6.49
0,37,short,8.881,8.972
0,37,long,6.398,6.49
0,38,short,8.922,9.013
0,38,long,6.398,6.49
0,39,short,8.811,8.902
0,39,long,6.398,6.49
0,40,short,9.042,9.133
0,40,long,6.398,6.49
0,41,short,9.091,9.182
0,41,long,6.398,6.49
0,42,short,9.125,9.216
0,42,long,6.398,6.49
0,43,short,9.211,9.303
0,43,long,6.398,6.49
0,44,short,9.094,9.186
0,44,long,6.398,6.49
0,45,short,9.239,9.33
0,45,long,6.398,6.49
0,46,short,9.28,9.371
0,46,long,6.398,6.49
0,47,short,9.34,9.431
0,47,long,6.398,6.49
0,48,short,9.376,9.468
0,48,long,6.398,6.49
0,49,short,9.453,9.544
0,49,long,6.398,6.49
0,50,short,9.468,9.559
0,50,long,6.398,6.49
0,51,short,9.315,9.406
0,51,long,6.398,6.49
0,52,short,9.259,9.35
0,52,long,6.398,6.49
0,53,short,9.256,9.347
0,53,long,6.398,6.49
0,54,short,9.212,9.303
0,54,long,6.398,6.49
0,55,short,9.256,9.347
0,55,long,6.398,6.49
0,56,short,9.131,9.222
0,56,long,6.398,6.49
0,57,short,8.917,9.008
0,57,long,6.398,6.49
0,58,short,8.976,9.067
0,58,long,6.398,6.49
0,59,short,9.009,9.1
0,59,long,6.398,6.49
0,60,short,9.161,9.252
0,60,long,6.398,6.49
0,61,short,9.15,9.241
0,61,long,6.398,6.49
1,6,short,8.736,8.815
1,6,long,5.909,6.005
1,7,short,8.795,8.874
1,7,long,5.909,6.005
1,8,short,8.707,8.786
1,8,long,5.909,6.005
1,9,short,8.76,8.839
1,9,long,5.909,6.005
1,10,short,8.9,8.979
1,10,long,5.909,6.005
1,11,short,8.957,9.036
1,11,long,5.909,6.005
1,12,short,8.762,8.842
1,12,long,5.909,6.005
1,13,short,8.712,8.792
1,14,short,8.663,8.742
1,14,long,5.909,6.005
1,15,short,8.745,8.824
1,15,long,5.909,6.005
1,16,short,8.588,8.668
1,16,long,5.909,6.005
1,17,short,8.605,8.684
1,17,long,5.909,6.005
1,18,short,8.609,8.688
1,18,long,5.909,6.005
1,19,short,8.629,8.708
1,19,long,5.909,6.005
1,20,short,8.909,8.988
1,20,long,5.909,6.005
1,21,short,8.892,8.971
1,21,long,5.909,6.005
1,22,short,8.796,8.875
1,22,long,5.909,6.005
1,23,short,8.763,8.843
1,23,long,5.909,6.005
1,24,short,8.948,9.028
1,24,long,5.909,6.005
1,25,short,8.989,9.068
1,25,long,5.909,6.005
1,26,short,8.994,9.073
1,26,long,5.909,6.005
1,27,short,8.978,9.058
1,27,long,5.909,6.005
1,28,short,9.008,9.087
1,28,long,5.909,6.005
1,29,short,8.924,9.003
1,29,long,5.909,6.005
1,30,short,8.924,9.004
1,30,long,5.909,6.005
1,31,short,8.922,9.001
1,31,long,5.909,6.005
1,32,short,8.949,9.029
1,32,long,5.909,6.005
1,33,short,8.938,9.017
1,33,long,5.909,6.005
1,34,short,8.737,8.816
1,34,long,5.909,6.005
1,35,short,8.723,8.802
1,35,long,5.909,6.005
1,36,short,8.782,8.861
1,36,long,5.909,6.005
1,37,short,8.588,8.667
1,37,long,5.909,6.005
1,38,short,8.543,8.622
1,38,long,5.909,6.005
1,39,short,8.583,8.663
1,39,long,5.909,6.005
1,40,short,8.626,8.705
1,40,long,5.909,6.005
1,41,short,8.6,8.679
1,41,long,5.909,6.005
1,42,short,8.655,8.735
1,42,long,5.909,6.005
1,43,short,8.596,8.676
1,43,long,5.909,6.005
1,44,short,8.365,8.444
1,44,long,5.909,6.005
1,45,short,8.433,8.513
1,45,long,5.909,6.005
1,46,short,8.464,8.543
1,46,long,5.909,6.005
1,47,short,8.608,8.687
1,47,long,5.909,6.005
1,48,short,8.754,8.833
1,48,long,5.909,6.005
1,49,short,8.62,8.699
1,49,long,5.909,6.005
1,50,short,8.68,8.759
1,50,long,5.909,6.005
1,51,short,8.485,8.564
1,51,long,5.909,6.005
1,52,short,8.545,8.625
1,52,long,5.909,6.005
1,53,short,8.625,8.704
1,54,short,8.64,8.719
1,54,long,5.909,6.005
1,55,short,8.715,8.794
1,55,long,5.909,6.005
1,56,short,8.549,8.628
1,56,long,5.909,6.005
1,57,short,8.575,8.654
1,57,long,5.909,6.005
1,58,short,8.47,8.549
1,58,long,5.909,6.005
1,59,short,8.472,8.551
1,59,long,5.909,6.005
1,60,short,8.58,8.66
1,60,long,5.909,6.005
1,61,short,8.684,8.763
1,61,long,5.909,6.005
1,62,short,8.77,8.85
1,62,long,5.909,6.005
1,63,short,8.724,8.803
1,63,long,5.909,6.005
1,64,short,8.811,8.891
1,65,short,8.581,8.66
1,65,long,5.909,6.005
2,27,short,7.93,8.003
2,27,long,5.299,5.393
2,28,short,7.99,8.064
2,28,long,5.299,5.393
2,29,short,7.811,7.885
2,29,long,5.299,5.393
2,30,short,7.91,7.983
2,30,long,5.299,5.393
2,31,short,8.002,8.076
2,31,long,5.299,5.393
2,32,short,8.077,8.15
2,32,long,5.299,5.393
2,33,short,8.059,8.133
2,33,long,5.299,5.393
2,34,short,8.171,8.244
2,34,long,5.299,5.393
2,35,short,8.197,8.271
2,35,long,5.299,5.393
2,36,short,8.094,8.167
2,36,long,5.299,5.393
2,37,short,8.087,8.16
2,37,long,5.299,5.393
2,38,short,8.047,8.12
2,38,long,5.299,5.393
2,39,short,7.979,8.053
2,40,short,8.247,8.321
2,40,long,5.299,5.393
2,41,short,8.045,8.118
2,41,long,5.299,5.393
2,43,short,7.772,7.846
2,43,long,5.299,5.393
2,44,short,7.864,7.937
2,44,long,5.299,5.393
2,45,short,7.893,7.967
2,45,long,5.299,5.393
2,46,short,7.786,7.859
2,46,long,5.299,5.393
2,47,short,7.706,7.78
2,47,long,5.299,5.393
2,48,short,7.632,7.706
2,48,long,5.299,5.393
2,49,short,7.813,7.887
2,49,long,5.299,5.393
2,50,short,7.809,7.883
2,50,long,5.299,5.393
2,51,short,7.662,7.736
2,51,long,5.299,5.393
2,52,short,7.701,7.775
2,52,long,5.299,5.393
2,53,short,7.68,7.753
2,53,long,5.299,5.393
2,54,short,7.659,7.733
2,54,long,5.299,5.393
2,55,short,7.857,7.93
2,55,long,5.299,5.393
2,56,short,7.809,7.883
2,56,long,5.299,5.393
2,57,short,7.699,7.773
2,57,long,5.299,5.393
2,58,short,7.659,7.733
2,58,long,5.299,5.393
2,59,short,7.597,7.67
2,59,long,5.299,5.393
2,60,short,7.825,7.899
2,60,long,5.299,5.393
2,61,short,7.914,7.988
2,61,long,5.299,5.393
2,62,short,8.021,8.094
2,62,long,5.299,5.393
2,63,short,8.107,8.18
2,63,long,5.299,5.393
2,64,short,7.983,8.057
2,64,long,5.299,5.393
2,65,short,7.96,8.033
2,65,long,5.299,5.393
2,66,short,7.962,8.035
2,66,long,5.299,5.393
2,67,short,8.081,8.155
2,67,long,5.299,5.393
2,68,short,8.097,8.171
2,68,long,5.299,5.393
2,69,short,8.13,8.204
2,69,long,5.299,5.393
2,70,short,8.143,8.216
2,70,long,5.299,5.393
2,71,short,8.09,8.163
2,71,long,5.299,5.393
2,72,short,7.985,8.059
2,72,long,5.299,5.393
2,73,short,7.883,7.957
2,73,long,5.299,5.393
2,74,short,7.589,7.662
2,74,long,5.299,5.393
2,75,short,7.714,7.788
2,75,long,5.299,5.393
2,76,short,7.913,7.987
2,76,long,5.299,5.393
2,77,short,7.808,7.882
2,77,long,5.299,5.393
2,78,short,7.981,8.055
2,78,long,5.299,5.393
2,79,short,7.89,7.964
2,79,long,5.299,5.393
2,80,short,8.047,8.12
2,80,long,5.299,5.393
2,81,short,7.901,7.974
2,81,long,5.299,5.393
2,82,short,7.966,8.04
2,82,long,5.299,5.393
2,83,short,7.908,7.982
2,83,long,5.299,5.393
2,84,short,8.011,8.084
2,84,long,5.299,5.393
2,85,short,8.096,8.17
2,85,long,5.299,5.393
2,86,short,8.123,8.196
2,86,long,5.299,5.393
3,30,short,7.942,8.049
3,30,long,5.501,5.576
3,31,short,7.815,7.922
3,31,long,5.501,5.576
3,32,short,7.935,8.043
3,32,long,5.501,5.576
3,33,short,8.033,8.14
3,33,long,5.501,5.576
3,34,short,8.065,8.172
3,34,long,5.501,5.576
3,35,short,7.964,8.072
3,35,long,5.501,5.576
3,36,short,7.793,7.901
3,36,long,5.501,5.576
3,37,short,7.679,7.787
3,37,long,5.501,5.576
3,38,short,7.338,7.445
3,38,long,5.501,5.576
3,39,short,7.296,7.404
3,39,long,5.501,5.576
3,41,short,7.7,7.808
3,41,long,5.501,5.576
3,42,short,7.643,7.751
3,42,long,5.501,5.576
3,43,short,7.804,7.912
3,43,long,5.501,5.576
3,44,short,7.659,7.767
3,44,long,5.501,5.576
3,45,short,7.852,7.959
3,45,long,5.501,5.576
3,46,short,7.651,7.758
3,46,long,5.501,5.576
3,47,short,7.624,7.731
3,47,long,5.501,5.576
3,48,short,7.668,7.775
3,48,long,5.501,5.576
3,50,short,7.734,7.841
3,50,long,5.501,5.576
3,51,short,7.655,7.762
3,51,long,5.501,5.576
3,52,short,7.672,7.78
3,52,long,5.501,5.576
3,53,short,7.534,7.641
3,53,long,5.501,5.576
3,54,short,7.647,7.755
3,55,short,7.859,7.966
3,55,long,5.501,5.576
3,56,short,7.99,8.097
3,56,long,5.501,5.576
3,57,short,7.881,7.989
3,57,long,5.501,5.576
3,59,short,7.787,7.895
3,59,long,5.501,5.576
3,60,short,8.089,8.197
3,60,long,5.501,5.576
3,61,short,8.164,8.271
3,61,long,5.501,5.576
3,62,short,8.169,8.276
3,62,long,5.501,5.576
3,63,short,8.234,8.341
3,63,long,5.501,5.576
3,64,short,8.155,8.263
3,64,long,5.501,5.576
3,65,short,7.998,8.105
3,65,long,5.501,5.576
3,66,short,8.093,8.201
3,66,long,5.501,5.576
3,67,short,8.127,8.234
3,67,long,5.501,5.576
3,69,short,8.165,8.273
3,69,long,5.501,5.576
3,70,short,7.946,8.053
3,70,long,5.501,5.576
3,71,short,8.12,8.227
3,71,long,5.501,5.576
3,72,short,8.033,8.141
3,72,long,5.501,5.576
3,73,short,7.981,8.089
3,73,long,5.501,5.576
3,74,short,7.743,7.85
3,74,long,5.501,5.576
3,75,short,7.758,7.865
3,75,long,5.501,5.576
3,76,short,7.682,7.79
3,76,long,5.501,5.576
3,77,short,7.656,7.763
3,77,long,5.501,5.576
3,78,short,7.771,7.878
3,78,long,5.501,5.576
3,79,short,7.633,7.74
3,79,long,5.501,5.576
3,80,short,7.582,7.69
3,80,long,5.501,5.576
3,81,short,7.469,7.577
3,81,long,5.501,5.576
3,82,short,7.521,7.629
3,82,long,5.501,5.576
3,85,short,7.905,8.013
3,85,long,5.501,5.576
3,86,short,7.805,7.913
3,86,long,5.501,5.576
3,87,short,7.978,8.085
3,87,long,5.501,5.576
3,88,short,7.916,8.023
3,88,long,5.501,5.576
3,89,short,8.015,8.122
3,89,long,5.501,5.576
4,54,short,7.488,7.596
4,54,long,5.444,5.524
4,55,short,7.84,7.948
4,55,long,5.444,5.524
4,56,short,7.767,7.875
4,56,long,5.444,5.524
4,57,short,7.619,7.726
4,57,long,5.444,5.524
4,58,short,7.602,7.71
4,58,long,5.444,5.524
4,59,short,7.495,7.602
4,59,long,5.444,5.524
4,60,short,7.613,7.721
4,60,long,5.444,5.524
4,61,short,7.614,7.722
4,61,long,5.444,5.524
4,62,short,7.47,7.578
4,62,long,5.444,5.524
4,63,short,7.546,7.654
4,63,long,5.444,5.524
4,64,short,7.642,7.75
4,64,long,5.444,5.524
4,65,short,7.57,7.678
4,65,long,5.444,5.524
4,66,short,7.639,7.747
4,66,long,5.444,5.524
4,67,short,7.777,7.885
4,67,long,5.444,5.524
4,68,short,7.709,7.817
4,68,long,5.444,5.524
4,69,short,7.798,7.905
4,69,long,5.444,5.524
4,70,short,7.537,7.645
4,70,long,5.444,5.524
4,71,short,7.594,7.702
4,71,long,5.444,5.524
4,72,short,7.543,7.65
4,72,long,5.444,5.524
4,73,short,7.616,7.724
4,73,long,5.444,5.524
4,75,short,7.721,7.828
4,75,long,5.444,5.524
4,76,short,7.738,7.845
4,76,long,5.444,5.524
4,77,short,7.648,7.756
4,78,short,7.722,7.83
4,78,long,5.444,5.524
4,79,short,7.748,7.856
4,79,long,5.444,5.524
4,80,short,7.785,7.893
4,80,long,5.444,5.524
4,81,short,7.543,7.65
4,81,long,5.444,5.524
4,82,short,7.738,7.845
4,82,long,5.444,5.524
4,83,short,7.572,7.68
4,83,long,5.444,5.524
4,84,short,7.791,7.898
4,84,long,5.444,5.524
4,85,short,7.733,7.841
4,85,long,5.444,5.524
4,86,short,7.751,7.859
4,86,long,5.444,5.524
4,87,short,7.743,7.851
4,87,long,5.444,5.524
4,88,short,7.652,7.76
4,88,long,5.444,5.524
4,89,short,7.657,7.765
4,89,long,5.444,5.524
4,90,short,7.733,7.841
4,90,long,5.444,5.524
4,91,short,7.634,7.742
4,91,long,5.444,5.524
4,92,short,7.537,7.644
4,92,long,5.444,5.524
4,93,short,7.578,7.686
4,93,long,5.444,5.524
4,94,short,7.482,7.589
4,94,long,5.444,5.524
4,95,short,7.38,7.488
4,95,long,5.444,5.524
4,96,short,7.18,7.287
4,96,long,5.444,5.524
4,97,short,7.337,7.445
4,97,long,5.444,5.524
4,98,short,7.249,7.357
4,98,long,5.444,5.524
4,99,short,7.261,7.369
4,99,long,5.444,5.524
4,100,short,7.281,7.389
4,100,long,5.444,5.524
4,101,short,7.238,7.346
4,101,long,5.444,5.524
4,102,short,7.226,7.333
4,102,long,5.444,5.524
4,103,short,7.267,7.375
4,103,long,5.444,5.524
4,104,short,7.514,7.621
4,104,long,5.444,5.524
4,105,short,7.394,7.502
4,105,long,5.444,5.524
4,106,short,7.414,7.522
4,106,long,5.444,5.524
4,107,short,7.293,7.401
4,107,long,5.444,5.524
4,108,short,7.238,7.345
4,108,long,5.444,5.524
4,109,short,7.082,7.189
4,109,long,5.444,5.524
4,110,short,7.272,7.379
4,110,long,5.444,5.524
4,111,short,7.363,7.471
4,111,long,5.444,5.524
4,112,short,7.374,7.481
