trade_id,day,leg,bid,ask
0,3,short,6.401,6.481
0,3,long,4.565,4.636
0,4,short,6.422,6.503
0,5,short,6.419,6.5
0,6,short,6.701,6.782
0,6,long,4.565,4.636
0,7,short,6.666,6.746
0,7,long,4.565,4.636
0,8,short,6.382,6.462
0,8,long,4.565,4.636
0,9,short,6.243,6.324
0,9,long,4.565,4.636
0,10,short,6.15,6.23
0,10,long,4.565,4.636
0,11,short,6.048,6.129
0,11,long,4.565,4.636
0,12,short,6.078,6.158
0,12,long,4.565,4.636
0,13,short,6.168,6.248
0,13,long,4.565,4.636
0,14,short,6.275,6.356
0,14,long,4.565,4.636
0,15,short,6.126,6.206
0,15,long,4.565,4.636
0,16,short,6.268,6.348
0,16,long,4.565,4.636
0,17,short,6.252,6.333
0,17,long,4.565,4.636
0,18,short,6.299,6.38
0,18,long,4.565,4.636
0,19,short,6.285,6.365
0,19,long,4.565,4.636
0,20,short,6.087,6.167
0,20,long,4.565,4.636
0,21,short,5.968,6.048
0,21,long,4.565,4.636
0,22,short,5.974,6.055
0,22,long,4.565,4.636
0,23,short,6.016,6.097
0,23,long,4.565,4.636
0,24,short,5.773,5.854
0,24,long,4.565,4.636
0,25,short,5.964,6.045
0,25,long,4.565,4.636
0,26,short,6.039,6.119
0,26,long,4.565,4.636
0,27,short,6.199,6.28
0,27,long,4.565,4.636
0,28,short,6.144,6.224
0,29,short,6.17,6.25
0,29,long,4.565,4.636
0,30,short,6.159,6.24
0,30,long,4.565,4.636
0,31,short,6.088,6.169
0,31,long,4.565,4.636
0,32,short,6.145,6.225
0,32,long,4.565,4.636
0,33,short,5.841,5.922
0,33,long,4.565,4.636
0,34,short,5.905,5.986
0,34,long,4.565,4.636
0,35,short,5.913,5.994
0,35,long,4.565,4.636
0,36,short,5.998,6.079
0,36,long,4.565,4.636
0,37,short,5.929,6.01
0,37,long,4.565,4.636
0,38,short,6.082,6.163
0,38,long,4.565,4.636
0,39,short,6.038,6.119
0,39,long,4.565,4.636
0,40,short,6.025,6.105
0,40,long,4.565,4.636
0,41,short,6.097,6.177
0,41,long,4.565,4.636
0,42,short,6.008,6.089
0,43,short,6.089,6.169
0,43,long,4.565,4.636
0,44,short,6.221,6.302
0,44,long,4.565,4.636
0,45,short,6.102,6.182
0,45,long,4.565,4.636
0,46,short,5.966,6.046
0,46,long,4.565,4.636
0,47,short,5.865,5.946
0,47,long,4.565,4.636
0,49,short,5.983,6.064
0,49,long,4.565,4.636
0,50,short,6.075,6.155
0,50,long,4.565,4.636
0,51,short,6.112,6.192
0,51,long,4.565,4.636
0,52,short,6.152,6.232
0,52,long,4.565,4.636
0,53,short,6.398,6.478
0,53,long,4.565,4.636
0,54,short,6.266,6.347
0,55,short,6.17,6.251
0,55,long,4.565,4.636
0,56,short,6.213,6.294
0,56,long,4.565,4.636
0,57,short,6.045,6.125
0,57,long,4.565,4.636
0,58,short,5.991,6.071
0,59,short,6.011,6.092
0,60,short,6.26,6.34
0,60,long,4.565,4.636
0,61,short,6.386,6.467
0,61,long,4.565,4.636
0,62,short,6.215,6.295
0,62,long,4.565,4.636
1,8,short,6.321,6.397
1,8,long,4.826,4.915
1,9,short,6.174,6.25
1,9,long,4.826,4.915
1,10,short,6.16,6.236
1,10,long,4.826,4.915
1,11,short,6.084,6.16
1,11,long,4.826,4.915
1,12,short,6.28,6.356
1,12,long,4.826,4.915
1,13,short,6.401,6.477
1,13,long,4.826,4.915
1,14,short,6.471,6.547
1,14,long,4.826,4.915
1,15,short,6.299,6.375
1,15,long,4.826,4.915
1,16,short,6.441,6.517
1,16,long,4.826,4.915
1,17,short,6.13,6.206
1,17,long,4.826,4.915
1,18,short,6.145,6.222
1,18,long,4.826,4.915
1,19,short,6.128,6.204
1,19,long,4.826,4.915
1,20,short,5.915,5.991
1,20,long,4.826,4.915
1,21,short,5.771,5.848
1,21,long,4.826,4.915
1,22,short,5.823,5.9
1,22,long,4.826,4.915
1,24,short,5.786,5.862
1,24,long,4.826,4.915
1,25,short,6.011,6.088
1,25,long,4.826,4.915
1,26,short,5.997,6.073
1,26,long,4.826,4.915
1,27,short,6.022,6.098
1,27,long,4.826,4.915
1,28,short,5.942,6.018
1,28,long,4.826,4.915
1,29,short,5.878,5.954
1,29,long,4.826,4.915
1,30,short,5.903,5.979
1,30,long,4.826,4.915
1,31,short,5.894,5.97
1,32,short,5.943,6.02
1,32,long,4.826,4.915
1,33,short,5.799,5.876
1,33,long,4.826,4.915
1,34,short,5.892,5.969
1,34,long,4.826,4.915
1,35,short,5.91,5.987
1,35,long,4.826,4.915
1,36,short,5.996,6.072
1,36,long,4.826,4.915
1,37,short,5.877,5.953
1,37,long,4.826,4.915
1,38,short,5.763,5.839
1,38,long,4.826,4.915
1,39,short,5.935,6.011
1,39,long,4.826,4.915
1,40,short,5.919,5.995
1,40,long,4.826,4.915
1,41,short,5.91,5.987
1,41,long,4.826,4.915
1,42,short,5.993,6.069
1,42,long,4.826,4.915
1,43,short,5.962,6.039
1,43,long,4.826,4.915
1,44,short,5.954,6.03
1,44,long,4.826,4.915
1,45,short,5.963,6.04
1,45,long,4.826,4.915
1,46,short,6.15,6.226
1,46,long,4.826,4.915
1,47,short,5.961,6.037
1,47,long,4.826,4.915
1,49,short,5.867,5.943
1,49,long,4.826,4.915
1,50,short,6.04,6.116
1,50,long,4.826,4.915
1,51,short,6.056,6.133
1,51,long,4.826,4.915
1,52,short,6.117,6.194
1,52,long,4.826,4.915
1,53,short,6.167,6.243
1,53,long,4.826,4.915
1,54,short,6.098,6.175
1,54,long,4.826,4.915
1,55,short,5.917,5.993
1,55,long,4.826,4.915
1,56,short,6.025,6.101
