trade_id,day,leg,bid,ask
0,1,short,6.551,6.645
0,1,long,4.424,4.519
0,2,short,6.486,6.58
0,2,long,4.424,4.519
0,3,short,6.377,6.471
0,3,long,4.424,4.519
0,4,short,6.255,6.349
0,4,long,4.424,4.519
0,5,short,6.258,6.352
0,5,long,4.424,4.519
0,6,short,6.364,6.458
0,6,long,4.424,4.519
0,7,short,6.25,6.344
0,7,long,4.424,4.519
0,8,short,6.33,6.424
0,8,long,4.424,4.519
0,9,short,6.351,6.445
0,9,long,4.424,4.519
0,10,short,6.189,6.283
0,10,long,4.424,4.519
0,11,short,6.298,6.392
0,11,long,4.424,4.519
0,12,short,6.321,6.415
0,12,long,4.424,4.519
0,13,short,6.266,6.36
0,13,long,4.424,4.519
0,14,short,6.308,6.402
0,14,long,4.424,4.519
0,15,short,6.289,6.383
0,15,long,4.424,4.519
0,16,short,6.097,6.191
0,16,long,4.424,4.519
0,17,short,6.319,6.413
0,17,long,4.424,4.519
0,18,short,6.214,6.308
0,18,long,4.424,4.519
0,19,short,6.069,6.163
0,19,long,4.424,4.519
0,20,short,6.112,6.206
0,20,long,4.424,4.519
0,21,short,5.971,6.065
0,21,long,4.424,4.519
0,22,short,6.2,6.294
0,22,long,4.424,4.519
0,23,short,6.067,6.161
0,23,long,4.424,4.519
0,24,short,5.988,6.082
0,25,short,6.121,6.215
0,25,long,4.424,4.519
0,26,short,6.115,6.209
0,26,long,4.424,4.519
0,27,short,6.401,6.495
0,27,long,4.424,4.519
0,28,short,6.343,6.437
0,28,long,4.424,4.519
0,29,short,6.461,6.555
0,29,long,4.424,4.519
0,30,short,6.642,6.736
0,30,long,4.424,4.519
0,31,short,6.622,6.716
0,31,long,4.424,4.519
0,32,short,6.362,6.456
0,32,long,4.424,4.519
0,33,short,6.583,6.677
0,33,long,4.424,4.519
0,34,short,6.654,6.748
0,34,long,4.424,4.519
0,36,short,6.638,6.732
0,36,long,4.424,4.519
0,37,short,6.492,6.586
0,37,long,4.424,4.519
0,38,short,6.525,6.619
0,38,long,4.424,4.519
0,39,short,6.624,6.718
0,39,long,4.424,4.519
0,40,short,6.544,6.638
0,40,long,4.424,4.519
0,41,short,6.439,6.533
0,41,long,4.424,4.519
0,42,short,6.46,6.554
0,42,long,4.424,4.519
0,43,short,6.684,6.778
0,43,long,4.424,4.519
0,44,short,6.605,6.699
0,44,long,4.424,4.519
0,45,short,6.563,6.657
0,45,long,4.424,4.519
0,46,short,6.794,6.888
0,46,long,4.424,4.519
0,47,short,6.665,6.759
0,47,long,4.424,4.519
0,48,short,6.487,6.581
0,48,long,4.424,4.519
0,49,short,6.385,6.479
0,49,long,4.424,4.519
0,50,short,6.269,6.363
0,50,long,4.424,4.519
0,51,short,6.46,6.554
0,51,long,4.424,4.519
0,52,short,6.475,6.569
0,52,long,4.424,4.519
0,53,short,6.42,6.514
0,53,long,4.424,4.519
0,54,short,6.479,6.573
0,54,long,4.424,4.519
0,55,short,6.486,6.58
0,55,long,4.424,4.519
0,56,short,6.634,6.728
0,56,long,4.424,4.519
0,57,short,6.717,6.811
0,57,long,4.424,4.519
0,58,short,6.758,6.852
0,58,long,4.424,4.519
0,59,short,6.763,6.857
0,59,long,4.424,4.519
0,60,short,6.816,6.91
0,60,long,4.424,4.519
1,12,short,8.636,8.744
1,12,long,6.239,6.316
1,13,short,8.495,8.603
1,14,short,8.374,8.483
1,14,long,6.239,6.316
1,15,short,8.399,8.508
1,15,long,6.239,6.316
1,16,short,8.234,8.342
1,16,long,6.239,6.316
1,17,short,8.216,8.325
1,18,short,8.427,8.535
1,18,long,6.239,6.316
1,19,short,8.459,8.567
1,19,long,6.239,6.316
1,21,short,8.552,8.661
1,21,long,6.239,6.316
1,22,short,8.635,8.743
1,22,long,6.239,6.316
1,23,short,8.74,8.848
1,23,long,6.239,6.316
1,24,short,8.678,8.786
1,24,long,6.239,6.316
1,25,short,8.871,8.98
1,25,long,6.239,6.316
1,26,short,8.958,9.067
1,26,long,6.239,6.316
1,27,short,9.083,9.192
1,27,long,6.239,6.316
1,28,short,8.931,9.039
1,28,long,6.239,6.316
1,29,short,8.891,9.0
1,29,long,6.239,6.316
1,30,short,8.866,8.975
1,30,long,6.239,6.316
1,31,short,8.698,8.807
1,31,long,6.239,6.316
1,32,short,8.722,8.83
1,32,long,6.239,6.316
1,34,short,8.717,8.825
1,34,long,6.239,6.316
1,35,short,8.876,8.984
1,35,long,6.239,6.316
1,36,short,9.081,9.19
1,36,long,6.239,6.316
1,37,short,9.079,9.187
1,37,long,6.239,6.316
1,38,short,8.85,8.958
1,38,long,6.239,6.316
1,39,short,8.84,8.948
1,39,long,6.239,6.316
1,40,short,9.069,9.177
1,40,long,6.239,6.316
1,41,short,9.05,9.159
1,42,short,8.773,8.882
1,42,long,6.239,6.316
1,43,short,8.819,8.927
1,43,long,6.239,6.316
1,44,short,8.607,8.715
1,44,long,6.239,6.316
1,45,short,8.789,8.897
1,45,long,6.239,6.316
1,46,short,8.83,8.938
1,46,long,6.239,6.316
1,47,short,8.706,8.814
1,47,long,6.239,6.316
1,48,short,8.689,8.798
1,48,long,6.239,6.316
1,49,short,8.646,8.754
1,49,long,6.239,6.316
1,50,short,8.636,8.744
1,50,long,6.239,6.316
1,51,short,8.867,8.975
1,51,long,6.239,6.316
1,52,short,8.91,9.018
1,52,long,6.239,6.316
1,53,short,8.908,9.016
1,53,long,6.239,6.316
1,54,short,9.037,9.145
1,54,long,6.239,6.316
1,55,short,9.108,9.216
