day,close
0,401.03
1,395.92
2,391.64
3,390.45
4,397.29
5,401.71
6,397.86
7,393.49
8,394.46
9,394.71
10,397.75
11,400.52
12,397.42
13,396.69
14,399.17
15,394.51
16,394.52
17,390.96
18,384.03
19,387.62
20,385.1
21,376.74
22,376.34
23,375.64
24,377.76
25,372.92
26,377.4
27,377.24
28,379.1
29,375.41
30,378.26
31,379.92
32,377.93
33,376.61
34,376.86
35,373.78
36,376.39
37,369.47
38,375.39
39,380.28
40,381.52
41,376.48
42,386.26
43,374.36
44,371.56
45,375.68
46,380.96
47,384.8
48,389.63
49,386.96
50,385.47
51,388.31
52,386.58
53,381.8
54,381.91
55,385.37
56,386.9
57,397.75
58,406.11
59,415.81
60,425.57
61,423.92
62,426.22
63,427.42
64,431.82
65,426.28
66,428.33
67,430.3
68,429.48
69,431.7
70,436.01
71,440.62
72,441.24
73,434.37
74,434.1
75,436.55
76,436.51
77,443.41
78,441.57
79,443.45
80,439.59
81,437.54
82,432.64
83,448.01
84,447.87
85,446.34
86,449.72
87,456.2
88,458.17
89,459.13
90,453.47
91,450.41
92,443.15
93,447.83
94,449.0
95,448.28
96,445.63
97,447.2
98,444.27
99,441.88
100,444.74
101,445.23
102,440.39
103,439.9
104,445.93
105,447.85
106,445.82
107,450.78
108,443.95
109,441.83
110,436.13
111,440.26
112,443.35
113,452.64
114,449.41
115,443.15
116,437.9
117,436.9
118,449.28
119,452.63
120,455.86
121,454.61
122,451.33
123,453.01
124,453.9
125,460.77
126,457.82
127,453.4
128,454.01
129,461.43
130,466.78
131,469.11
132,469.81
133,475.08
134,466.61
135,463.11
136,461.35
137,462.52
138,464.83
139,468.64
140,462.0
141,459.63
142,459.24
143,450.01
144,447.68
145,440.02
146,442.08
147,445.92
148,452.86
149,453.27
150,459.41
151,456.95
152,456.66
153,453.91
154,459.38
155,458.84
156,462.66
157,456.16
158,459.61
159,465.78
160,464.02
161,458.5
162,454.88
163,449.37
164,454.92
165,463.03
166,466.11
167,473.76
168,480.02
169,473.82
170,472.37
171,482.58
172,479.82
173,482.85
174,480.65
175,479.55
176,475.43
177,482.26
178,480.36
179,482.33
180,483.69
181,486.11
182,481.49
183,475.11
184,473.79
185,472.92
186,477.36
187,483.13
188,494.57
189,499.12
190,495.19
191,500.78
192,511.94
193,511.23
194,505.85
195,504.35
196,499.94
197,497.78
198,491.34
199,489.4
200,501.18
201,496.43
202,497.63
203,498.39
204,504.04
205,511.91
206,507.78
207,512.94
208,501.34
209,499.97
210,513.75
211,514.83
212,514.56
213,510.9
214,518.5
215,522.25
216,518.5
217,506.97
218,510.8
219,518.9
220,528.77
221,522.92
222,528.71
223,535.11
224,542.54
225,535.81
226,546.42
227,551.14
228,544.96
229,548.76
230,543.59
231,542.89
232,546.58
233,553.74
234,557.93
235,549.87
236,547.29
237,546.07
238,548.57
239,559.72
240,552.63
241,545.8
242,541.53
243,542.14
244,540.74
245,538.94
246,538.47
247,534.35
248,531.23
249,536.16
250,545.21
251,547.84
252,541.43
253,534.85
254,531.99
255,529.2
256,535.13
257,533.55
258,536.0
259,541.74
260,554.03
261,559.43
262,557.56
263,559.26
264,557.97
265,557.32
266,556.51
267,564.84
268,563.44
269,564.07
270,565.69
271,566.93
272,567.06
273,571.32
274,575.57
275,576.21
276,576.38
277,573.43
278,569.32
279,567.24
280,557.16
281,560.39
282,560.27
283,558.01
284,561.26
285,566.31
286,564.15
287,562.05
288,556.65
289,548.24
290,544.64
291,537.76
292,543.85
293,541.77
294,539.46
295,549.21
296,554.0
297,556.54
298,560.89
299,559.68
300,553.37
301,559.61
302,564.78
303,568.65
304,578.18
305,575.68
306,588.94
307,595.87
308,596.46
309,590.62
310,586.1
311,583.85
312,586.97
313,600.18
314,598.05
315,605.24
316,611.95
317,620.04
318,625.5
319,629.63
320,628.29
321,624.04
322,620.7
323,629.65
324,631.12
325,628.96
326,630.16
327,627.19
328,627.32
329,629.76
330,631.7
331,643.01
332,646.59
333,645.22
334,645.22
335,652.48
336,649.11
337,656.39
338,658.77
339,658.32
340,647.44
341,658.15
342,662.99
343,655.4
344,659.0
345,663.61
346,672.57
347,684.49
348,691.65
349,693.68
350,693.94
351,701.76
352,720.97
353,706.46
354,711.39
355,718.7
356,712.8
357,697.49
358,708.49
359,706.0
360,710.4
361,704.08
362,698.6
363,705.19
364,695.87
365,686.45
366,687.53
367,674.84
368,673.32
369,662.69
370,661.1
371,658.82
372,660.97
373,652.39
374,657.75
375,665.02
376,674.0
377,673.41
378,670.18
379,685.74
380,695.31
381,695.26
382,696.99
383,677.47
384,676.16
385,671.0
386,672.16
387,666.85
388,674.73
389,676.7
390,667.09
391,662.67
392,673.32
393,671.96
394,672.89
395,673.85
396,687.16
397,700.74
398,704.18
399,707.13
400,709.79
401,708.04
402,720.35
403,732.49
404,747.05
405,742.23
406,746.66
407,756.48
408,748.64
409,733.23
410,724.12
411,717.17
412,706.11
413,706.7
414,712.41
415,708.12
416,700.76
417,703.45
418,700.27
419,703.4
420,719.17
421,731.91
422,732.3
423,734.57
424,722.84
425,725.43
426,736.17
427,728.57
428,729.27
429,739.28
430,739.4
431,730.88
432,731.45
433,726.03
434,723.4
435,725.18
436,724.4
437,710.04
438,709.26
439,718.72
440,707.69
441,715.59
442,725.69
443,742.52
444,722.68
445,726.84
446,727.21
447,724.29
448,722.47
449,708.26
450,696.12
451,700.64
452,691.38
453,678.06
454,672.25
455,675.65
456,681.2
457,671.08
458,667.86
459,666.13
460,673.08
461,675.7
462,679.01
463,676.59
464,684.15
465,687.81
466,693.02
467,681.52
468,680.13
469,676.23
470,672.89
471,674.91
472,683.56
473,673.22
474,663.21
475,666.09
476,676.78
477,682.2
478,682.78
479,690.1
480,688.74
481,683.71
482,672.93
483,677.05
484,676.44
485,682.11
486,676.39
487,682.51
488,684.28
489,679.14
490,666.23
491,666.14
492,661.28
493,656.93
494,667.18
495,661.1
496,667.04
497,665.19
498,674.0
499,676.2
500,681.03
501,676.01
502,676.88
503,675.22
504,668.21
505,674.76
506,679.89
507,678.47
508,669.94
509,666.93
510,667.61
511,670.62
512,664.99
513,672.15
514,667.29
515,669.03
516,675.83
517,679.9
518,684.37
519,678.74
520,683.46
521,692.37
522,697.32
523,689.98
524,694.44
525,694.74
526,695.3
527,704.67
528,690.97
529,701.46
530,704.66
531,708.24
532,703.22
533,702.68
534,708.52
535,702.09
536,712.17
537,710.07
538,714.98
539,699.9
540,703.33
541,707.99
542,711.89
543,703.58
544,711.43
545,717.01
546,701.21
547,695.58
548,689.12
549,680.81
550,679.76
551,676.13
552,670.51
553,671.35
554,673.84
555,672.08
556,663.0
557,654.7
558,648.8
559,639.63
560,648.14
561,654.05
562,667.07
563,671.08
564,672.24
565,673.81
566,660.69
567,643.14
568,645.65
569,649.25
570,638.14
571,643.73
572,645.48
573,644.86
574,655.45
575,658.71
576,655.09
577,646.6
578,637.81
579,644.4
580,644.95
581,639.56
582,640.04
583,636.0
584,641.84
585,647.11
586,645.18
587,639.97
588,633.52
589,634.15
590,635.97
591,638.53
592,640.76
593,628.39
594,613.18
595,614.96
596,621.14
597,615.45
598,614.23
599,604.71
