trade_id,day,leg,bid,ask
0,0,short,7.069,7.138
0,0,long,4.913,4.966
0,1,short,7.088,7.156
0,1,long,4.913,4.966
0,2,short,6.916,6.984
0,2,long,4.913,4.966
0,3,short,6.951,7.02
0,3,long,4.913,4.966
0,4,short,6.812,6.881
0,4,long,4.913,4.966
0,5,short,6.672,6.741
0,5,long,4.913,4.966
0,6,short,6.721,6.789
0,6,long,4.913,4.966
0,7,short,6.753,6.821
0,7,long,4.913,4.966
0,8,short,6.677,6.745
0,8,long,4.913,4.966
0,9,short,6.584,6.653
0,9,long,4.913,4.966
0,10,short,6.495,6.564
0,10,long,4.913,4.966
0,11,short,6.503,6.572
0,11,long,4.913,4.966
0,12,short,6.602,6.67
0,12,long,4.913,4.966
0,13,short,6.472,6.541
0,13,long,4.913,4.966
0,14,short,6.286,6.355
0,14,long,4.913,4.966
0,15,short,6.28,6.348
0,15,long,4.913,4.966
0,16,short,6.278,6.346
0,16,long,4.913,4.966
0,17,short,6.479,6.548
0,17,long,4.913,4.966
0,18,short,6.396,6.465
0,18,long,4.913,4.966
0,19,short,6.443,6.512
0,19,long,4.913,4.966
0,20,short,6.459,6.527
0,20,long,4.913,4.966
0,21,short,6.268,6.337
0,21,long,4.913,4.966
0,22,short,6.346,6.414
0,22,long,4.913,4.966
0,23,short,6.395,6.464
0,23,long,4.913,4.966
0,24,short,6.533,6.601
0,24,long,4.913,4.966
0,25,short,6.467,6.536
0,25,long,4.913,4.966
0,26,short,6.688,6.757
0,26,long,4.913,4.966
0,27,short,6.602,6.671
0,27,long,4.913,4.966
0,28,short,6.703,6.771
0,28,long,4.913,4.966
0,29,short,6.487,6.555
0,29,long,4.913,4.966
0,30,short,6.579,6.648
0,30,long,4.913,4.966
0,31,short,6.411,6.48
0,31,long,4.913,4.966
0,32,short,6.51,6.579
0,32,long,4.913,4.966
0,33,short,6.642,6.711
0,33,long,4.913,4.966
0,34,short,6.613,6.682
0,34,long,4.913,4.966
0,35,short,6.598,6.666
0,35,long,4.913,4.966
0,36,short,6.73,6.799
0,36,long,4.913,4.966
0,37,short,6.799,6.868
0,37,long,4.913,4.966
0,38,short,6.87,6.939
0,38,long,4.913,4.966
0,39,short,7.037,7.106
0,39,long,4.913,4.966
0,40,short,6.907,6.976
0,40,long,4.913,4.966
0,41,short,6.798,6.866
0,41,long,4.913,4.966
0,42,short,6.948,7.017
0,42,long,4.913,4.966
0,43,short,7.043,7.112
0,43,long,4.913,4.966
0,44,short,7.002,7.071
0,44,long,4.913,4.966
0,45,short,7.099,7.167
0,45,long,4.913,4.966
0,46,short,7.074,7.143
0,46,long,4.913,4.966
0,47,short,7.038,7.106
0,47,long,4.913,4.966
0,48,short,6.901,6.97
0,48,long,4.913,4.966
0,49,short,6.956,7.025
0,49,long,4.913,4.966
0,50,short,7.071,7.14
0,50,long,4.913,4.966
0,51,short,7.194,7.262
0,51,long,4.913,4.966
0,52,short,7.077,7.146
0,52,long,4.913,4.966
0,53,short,7.105,7.174
0,53,long,4.913,4.966
0,54,short,7.163,7.232
0,54,long,4.913,4.966
0,55,short,7.14,7.208
0,55,long,4.913,4.966
0,56,short,7.188,7.257
0,56,long,4.913,4.966
0,57,short,7.207,7.276
0,57,long,4.913,4.966
0,58,short,7.124,7.193
0,58,long,4.913,4.966
0,59,short,7.289,7.357
0,59,long,4.913,4.966
1,16,short,7.878,7.986
1,16,long,5.65,5.739
1,17,short,7.966,8.075
1,17,long,5.65,5.739
1,18,short,7.851,7.96
1,18,long,5.65,5.739
1,19,short,8.009,8.117
1,19,long,5.65,5.739
1,20,short,7.957,8.065
1,20,long,5.65,5.739
1,21,short,7.978,8.087
1,21,long,5.65,5.739
1,22,short,8.088,8.197
1,22,long,5.65,5.739
1,23,short,8.079,8.188
1,23,long,5.65,5.739
1,24,short,8.106,8.214
1,25,short,8.154,8.263
1,25,long,5.65,5.739
1,26,short,8.172,8.28
1,26,long,5.65,5.739
1,28,short,7.966,8.074
1,28,long,5.65,5.739
1,29,short,7.786,7.895
1,29,long,5.65,5.739
1,30,short,7.911,8.019
1,31,short,7.738,7.847
1,31,long,5.65,5.739
1,32,short,7.817,7.926
1,32,long,5.65,5.739
1,33,short,7.867,7.975
1,33,long,5.65,5.739
1,34,short,7.716,7.825
1,34,long,5.65,5.739
1,35,short,7.708,7.817
1,35,long,5.65,5.739
1,37,short,7.528,7.636
1,37,long,5.65,5.739
1,38,short,7.366,7.475
1,38,long,5.65,5.739
1,39,short,7.531,7.639
1,39,long,5.65,5.739
1,40,short,7.515,7.623
1,41,short,7.594,7.702
1,41,long,5.65,5.739
1,42,short,7.819,7.927
1,42,long,5.65,5.739
1,43,short,7.804,7.912
1,43,long,5.65,5.739
1,44,short,7.878,7.987
1,44,long,5.65,5.739
1,45,short,7.943,8.051
1,45,long,5.65,5.739
1,46,short,8.094,8.202
1,46,long,5.65,5.739
1,47,short,8.212,8.32
1,47,long,5.65,5.739
1,48,short,8.254,8.362
