day,close
0,403.34
1,408.81
2,412.15
3,411.95
4,415.18
5,420.63
6,424.38
7,435.73
8,434.01
9,433.47
10,438.13
11,441.51
12,441.16
13,439.34
14,439.98
15,439.73
16,441.09
17,433.27
18,434.63
19,428.42
20,427.6
21,428.74
22,424.84
23,422.52
24,418.32
25,422.19
26,418.0
27,424.17
28,425.05
29,432.71
30,427.36
31,430.14
32,428.58
33,424.52
34,429.66
35,430.27
36,424.25
37,426.95
38,429.67
39,422.8
40,426.34
41,431.52
42,425.1
43,416.35
44,417.34
45,413.88
46,415.38
47,410.01
48,403.15
49,404.42
50,399.23
51,392.67
52,391.82
53,392.18
54,386.21
55,381.48
56,385.47
57,386.6
58,388.37
59,382.56
60,384.7
61,383.67
62,393.43
63,389.35
64,385.66
65,383.86
66,387.42
67,388.41
68,375.31
69,375.52
70,375.63
71,372.68
72,374.99
73,374.75
74,378.61
75,387.99
76,392.16
77,390.35
78,383.73
79,380.3
80,378.7
81,375.38
82,370.41
83,377.9
84,385.13
85,378.61
86,376.94
87,376.66
88,377.8
89,381.54
90,375.42
91,381.2
92,378.25
93,380.78
94,387.12
95,385.06
96,392.96
97,397.11
98,396.95
99,400.19
100,403.0
101,398.91
102,397.36
103,401.35
104,406.68
105,408.81
106,418.37
107,414.96
108,418.73
109,422.68
110,425.69
111,428.75
112,426.22
113,428.45
114,437.72
115,434.22
116,435.92
117,436.36
118,442.14
119,452.73
120,448.32
121,447.32
122,444.03
123,435.28
124,430.42
125,435.77
126,442.8
127,457.02
128,456.52
129,453.77
130,451.57
131,456.0
132,457.61
133,460.78
134,451.5
135,450.16
136,449.16
137,446.43
138,446.94
139,444.66
140,441.69
141,444.15
142,445.81
143,445.26
144,435.92
145,434.26
146,434.51
147,430.6
148,428.25
149,427.02
150,416.04
151,422.5
152,425.9
153,428.19
154,431.68
155,433.92
156,428.79
157,431.99
158,437.07
159,431.44
160,431.74
161,435.53
162,435.42
163,438.81
164,434.73
165,443.57
166,448.02
167,454.71
168,452.59
169,455.28
170,457.3
171,451.33
172,442.67
173,447.59
174,443.91
175,435.98
176,431.77
177,432.51
178,427.15
179,427.8
180,427.51
181,430.86
182,431.67
183,418.51
184,428.17
185,428.41
186,423.25
187,423.06
188,427.17
189,422.41
190,426.41
191,422.57
192,422.17
193,426.02
194,429.42
195,426.07
196,419.13
197,418.91
198,424.1
199,417.13
200,417.79
201,416.35
202,413.19
203,410.3
204,405.8
205,409.13
206,409.33
207,403.26
208,407.14
209,408.99
210,411.39
211,408.86
212,410.5
213,414.8
214,405.36
215,406.6
216,404.43
217,400.76
218,396.93
219,390.73
220,390.44
221,395.09
222,391.2
223,389.29
224,385.4
225,384.87
226,380.06
227,380.07
228,379.82
229,383.84
230,380.15
231,382.58
232,384.74
233,389.22
234,393.76
235,397.3
236,399.12
237,393.27
238,399.06
239,406.7
240,410.36
241,409.11
242,406.43
243,408.78
244,403.99
245,405.27
246,402.28
247,401.73
248,400.13
249,400.66
250,402.05
251,401.94
252,398.12
253,401.73
254,401.61
255,403.31
256,403.89
257,404.44
258,407.32
259,403.01
260,408.88
261,409.2
262,404.66
263,404.73
264,412.89
265,406.16
266,404.37
267,397.09
268,392.28
269,393.05
270,390.25
271,387.12
272,385.86
273,379.04
274,373.56
275,380.04
276,381.26
277,380.73
278,386.48
279,387.61
280,388.38
281,392.49
282,392.56
283,400.69
284,402.17
285,406.28
286,401.5
287,403.77
288,400.48
289,391.56
290,393.23
291,399.55
292,398.75
293,397.08
294,397.39
295,395.42
296,393.6
297,395.6
298,400.67
299,391.12
300,385.95
301,387.74
302,393.5
303,388.25
304,397.56
305,396.99
306,406.02
307,404.55
308,405.93
309,407.48
310,401.81
311,402.27
312,400.12
313,393.04
314,395.36
315,398.52
316,396.55
317,392.39
318,397.2
319,393.35
320,398.17
321,398.89
322,401.3
323,408.6
324,409.45
325,413.4
326,412.06
327,421.2
328,419.77
329,419.59
330,414.03
331,416.19
332,416.85
333,410.45
334,408.17
335,404.68
336,406.39
337,414.43
338,416.76
339,415.45
340,411.39
341,407.0
342,406.01
343,405.98
344,403.39
345,402.98
346,402.06
347,401.3
348,398.15
349,397.41
350,388.28
351,395.4
352,397.76
353,396.09
354,396.82
355,404.36
356,402.57
357,405.4
358,409.42
359,410.4
360,408.68
361,400.15
362,403.95
363,400.96
364,397.66
365,394.12
366,385.25
367,383.98
368,385.04
369,380.08
370,374.68
371,372.98
372,374.37
373,382.99
374,376.71
375,377.78
376,384.97
377,388.31
378,389.86
379,392.2
380,384.37
381,388.43
382,380.21
383,374.71
384,385.12
385,384.81
386,392.95
387,393.48
388,395.57
389,400.19
390,395.26
391,396.1
392,392.54
393,387.38
394,388.43
395,383.77
396,381.61
397,386.59
398,392.99
399,389.8
400,389.76
401,385.98
402,382.65
403,382.04
404,380.23
405,377.51
406,379.05
407,376.7
408,373.17
409,376.66
410,377.39
411,373.59
412,377.77
413,370.32
414,372.36
415,368.37
416,370.2
417,368.07
418,365.69
419,364.11
420,369.3
421,371.28
422,367.99
423,366.15
424,376.53
425,375.58
426,374.49
427,373.58
428,371.7
429,369.73
430,377.49
431,381.21
432,385.02
433,392.74
434,390.55
435,388.5
436,392.54
437,393.14
438,387.45
439,393.22
440,392.11
441,397.66
442,393.5
443,395.98
444,392.21
445,387.59
446,393.65
447,391.0
448,396.61
449,401.35
450,398.6
451,399.66
452,402.78
453,403.05
454,404.16
455,405.45
456,407.04
457,409.27
458,406.46
459,412.41
460,411.45
461,414.53
462,415.71
463,413.07
464,406.64
465,408.65
466,405.11
467,402.51
468,396.18
469,400.86
470,397.79
471,400.55
472,408.88
473,408.53
474,407.28
475,411.1
476,413.95
477,415.77
478,422.82
479,423.34
480,417.46
481,419.88
482,425.23
483,425.21
484,419.98
485,428.21
486,427.43
487,424.18
488,426.77
489,431.6
490,431.09
491,438.27
492,431.09
493,431.14
494,428.37
495,429.66
496,428.22
497,430.6
498,434.05
499,431.96
500,428.92
501,429.67
502,430.43
503,431.86
504,434.49
505,436.2
