trade_id,day,leg,bid,ask
0,5,short,7.255,7.329
0,5,long,4.541,4.618
0,6,short,7.231,7.305
0,6,long,4.541,4.618
0,7,short,7.334,7.408
0,7,long,4.541,4.618
0,8,short,7.299,7.373
0,8,long,4.541,4.618
0,9,short,7.451,7.524
0,9,long,4.541,4.618
0,10,short,7.471,7.545
0,11,short,7.428,7.501
0,11,long,4.541,4.618
0,12,short,7.448,7.521
0,12,long,4.541,4.618
0,13,short,7.48,7.554
0,13,long,4.541,4.618
0,14,short,7.37,7.444
0,14,long,4.541,4.618
0,15,short,7.453,7.526
0,15,long,4.541,4.618
0,16,short,7.525,7.598
0,16,long,4.541,4.618
0,17,short,7.675,7.748
0,17,long,4.541,4.618
0,18,short,7.522,7.595
0,18,long,4.541,4.618
0,19,short,7.507,7.58
0,19,long,4.541,4.618
0,20,short,7.43,7.504
0,20,long,4.541,4.618
0,21,short,7.313,7.386
0,21,long,4.541,4.618
0,22,short,7.225,7.299
0,22,long,4.541,4.618
0,23,short,7.439,7.513
0,23,long,4.541,4.618
0,24,short,7.396,7.469
0,24,long,4.541,4.618
0,25,short,7.462,7.536
0,25,long,4.541,4.618
0,26,short,7.356,7.43
0,26,long,4.541,4.618
0,27,short,7.246,7.32
0,27,long,4.541,4.618
0,28,short,7.277,7.351
0,28,long,4.541,4.618
0,29,short,7.274,7.348
0,29,long,4.541,4.618
0,30,short,7.187,7.26
0,30,long,4.541,4.618
0,31,short,7.352,7.425
0,31,long,4.541,4.618
0,32,short,7.516,7.589
0,32,long,4.541,4.618
0,33,short,7.505,7.579
0,35,short,7.3,7.374
0,35,long,4.541,4.618
0,36,short,7.482,7.555
0,36,long,4.541,4.618
0,37,short,7.444,7.518
0,37,long,4.541,4.618
0,38,short,7.185,7.258
0,38,long,4.541,4.618
0,39,short,7.05,7.123
0,39,long,4.541,4.618
0,40,short,7.191,7.265
0,40,long,4.541,4.618
0,41,short,7.264,7.337
0,41,long,4.541,4.618
0,42,short,7.341,7.414
0,42,long,4.541,4.618
0,43,short,7.423,7.497
0,43,long,4.541,4.618
0,44,short,7.385,7.459
0,44,long,4.541,4.618
0,45,short,7.171,7.244
0,45,long,4.541,4.618
0,46,short,7.016,7.09
0,46,long,4.541,4.618
0,47,short,7.076,7.149
0,47,long,4.541,4.618
0,48,short,7.191,7.264
0,48,long,4.541,4.618
0,49,short,7.263,7.337
0,49,long,4.541,4.618
0,50,short,7.254,7.328
0,50,long,4.541,4.618
0,51,short,7.095,7.169
0,51,long,4.541,4.618
0,52,short,7.05,7.124
0,52,long,4.541,4.618
0,53,short,7.052,7.126
0,53,long,4.541,4.618
0,54,short,7.081,7.155
0,54,long,4.541,4.618
0,55,short,7.044,7.118
0,55,long,4.541,4.618
0,56,short,7.139,7.212
0,56,long,4.541,4.618
0,57,short,7.242,7.316
0,57,long,4.541,4.618
0,58,short,7.052,7.126
0,58,long,4.541,4.618
0,59,short,7.162,7.235
0,59,long,4.541,4.618
0,60,short,7.07,7.143
0,60,long,4.541,4.618
0,61,short,7.151,7.225
0,61,long,4.541,4.618
0,62,short,7.135,7.208
0,62,long,4.541,4.618
0,63,short,7.023,7.097
0,63,long,4.541,4.618
0,64,short,7.213,7.287
0,64,long,4.541,4.618
1,8,short,8.336,8.424
1,8,long,5.813,5.901
1,9,short,8.411,8.5
1,9,long,5.813,5.901
1,10,short,8.322,8.411
1,10,long,5.813,5.901
1,11,short,8.486,8.574
1,11,long,5.813,5.901
1,12,short,8.424,8.512
1,12,long,5.813,5.901
1,13,short,8.574,8.663
1,13,long,5.813,5.901
1,14,short,8.491,8.58
1,14,long,5.813,5.901
1,16,short,8.557,8.646
1,16,long,5.813,5.901
