trade_id,day,leg,bid,ask
0,4,short,7.564,7.625
0,4,long,4.753,4.815
0,5,short,7.668,7.729
0,5,long,4.753,4.815
0,6,short,7.699,7.76
0,6,long,4.753,4.815
0,7,short,7.66,7.721
0,7,long,4.753,4.815
0,8,short,7.69,7.751
0,8,long,4.753,4.815
0,9,short,7.74,7.801
0,9,long,4.753,4.815
0,10,short,7.46,7.521
0,10,long,4.753,4.815
0,11,short,7.392,7.453
0,11,long,4.753,4.815
0,12,short,7.641,7.702
0,12,long,4.753,4.815
0,13,short,7.73,7.79
0,13,long,4.753,4.815
0,15,short,7.494,7.555
0,15,long,4.753,4.815
0,16,short,7.519,7.58
0,16,long,4.753,4.815
0,17,short,7.62,7.681
0,17,long,4.753,4.815
0,18,short,7.447,7.507
0,18,long,4.753,4.815
0,19,short,7.617,7.678
0,19,long,4.753,4.815
0,20,short,7.684,7.745
0,20,long,4.753,4.815
0,21,short,7.679,7.74
0,21,long,4.753,4.815
0,22,short,7.465,7.526
0,22,long,4.753,4.815
0,24,short,7.552,7.613
0,24,long,4.753,4.815
0,25,short,7.731,7.792
0,25,long,4.753,4.815
0,26,short,7.728,7.789
0,26,long,4.753,4.815
0,28,short,7.814,7.875
0,28,long,4.753,4.815
0,29,short,7.881,7.942
0,29,long,4.753,4.815
0,30,short,7.819,7.88
0,30,long,4.753,4.815
0,31,short,7.995,8.055
0,31,long,4.753,4.815
0,32,short,7.895,7.956
0,32,long,4.753,4.815
0,33,short,8.012,8.073
0,33,long,4.753,4.815
0,35,short,7.789,7.85
0,35,long,4.753,4.815
0,36,short,7.992,8.052
0,36,long,4.753,4.815
0,37,short,7.964,8.025
0,37,long,4.753,4.815
0,38,short,8.033,8.094
0,38,long,4.753,4.815
0,39,short,8.149,8.21
0,39,long,4.753,4.815
0,40,short,8.051,8.112
0,40,long,4.753,4.815
0,41,short,8.173,8.234
0,41,long,4.753,4.815
0,42,short,8.064,8.125
0,43,short,8.001,8.062
0,43,long,4.753,4.815
0,44,short,8.074,8.135
0,44,long,4.753,4.815
0,46,short,7.887,7.948
0,46,long,4.753,4.815
0,47,short,7.874,7.935
0,47,long,4.753,4.815
0,48,short,7.865,7.926
0,48,long,4.753,4.815
0,49,short,7.843,7.904
0,49,long,4.753,4.815
0,50,short,7.851,7.912
0,50,long,4.753,4.815
0,51,short,7.842,7.903
0,51,long,4.753,4.815
0,52,short,7.835,7.896
0,52,long,4.753,4.815
0,53,short,7.877,7.938
0,54,short,7.803,7.864
0,54,long,4.753,4.815
0,55,short,7.735,7.796
0,55,long,4.753,4.815
0,56,short,7.496,7.557
0,56,long,4.753,4.815
0,57,short,7.588,7.649
0,57,long,4.753,4.815
0,58,short,7.669,7.73
0,58,long,4.753,4.815
0,59,short,7.737,7.798
0,59,long,4.753,4.815
0,60,short,7.733,7.794
0,60,long,4.753,4.815
0,61,short,7.695,7.756
0,61,long,4.753,4.815
0,62,short,7.673,7.734
0,62,long,4.753,4.815
0,63,short,7.646,7.707
0,63,long,4.753,4.815
1,12,short,7.729,7.84
1,12,long,4.889,4.95
1,13,short,7.66,7.771
1,13,long,4.889,4.95
1,14,short,7.569,7.68
1,14,long,4.889,4.95
1,15,short,7.633,7.744
1,16,short,7.43,7.541
1,16,long,4.889,4.95
1,17,short,7.376,7.487
1,17,long,4.889,4.95
1,18,short,7.326,7.437
1,18,long,4.889,4.95
1,19,short,7.352,7.462
1,19,long,4.889,4.95
1,20,short,7.432,7.543
1,20,long,4.889,4.95
1,21,short,7.623,7.733
1,21,long,4.889,4.95
1,22,short,7.575,7.686
1,22,long,4.889,4.95
1,23,short,7.687,7.798
1,23,long,4.889,4.95
1,25,short,7.836,7.947
1,25,long,4.889,4.95
1,26,short,7.807,7.918
1,26,long,4.889,4.95
1,27,short,7.543,7.654
1,27,long,4.889,4.95
1,28,short,7.819,7.929
1,28,long,4.889,4.95
1,30,short,7.71,7.821
1,30,long,4.889,4.95
1,31,short,7.786,7.896
1,31,long,4.889,4.95
1,32,short,8.002,8.113
1,32,long,4.889,4.95
1,33,short,7.98,8.091
1,33,long,4.889,4.95
1,34,short,7.813,7.924
1,34,long,4.889,4.95
1,35,short,8.097,8.208
1,35,long,4.889,4.95
1,36,short,8.005,8.116
1,36,long,4.889,4.95
1,37,short,7.999,8.11
1,37,long,4.889,4.95
1,38,short,7.991,8.102
1,38,long,4.889,4.95
1,39,short,7.82,7.931
1,40,short,7.973,8.083
1,40,long,4.889,4.95
1,41,short,7.956,8.066
1,41,long,4.889,4.95
1,42,short,7.937,8.048
1,42,long,4.889,4.95
1,43,short,7.929,8.04
1,43,long,4.889,4.95
1,44,short,8.183,8.293
1,44,long,4.889,4.95
1,45,short,8.029,8.14
1,45,long,4.889,4.95
1,46,short,8.086,8.197
1,46,long,4.889,4.95
1,47,short,8.152,8.262
1,47,long,4.889,4.95
1,49,short,8.093,8.203
1,49,long,4.889,4.95
1,50,short,8.092,8.202
1,50,long,4.889,4.95
1,51,short,8.021,8.131
1,51,long,4.889,4.95
1,52,short,7.9,8.01
1,52,long,4.889,4.95
1,53,short,7.982,8.093
1,53,long,4.889,4.95
1,54,short,8.141,8.252
1,54,long,4.889,4.95
1,55,short,8.086,8.196
1,55,long,4.889,4.95
1,56,short,7.898,8.008
1,56,long,4.889,4.95
1,57,short,7.798,7.908
1,57,long,4.889,4.95
1,58,short,7.779,7.889
1,58,long,4.889,4.95
1,59,short,8.026,8.136
1,59,long,4.889,4.95
1,61,short,8.154,8.265
1,61,long,4.889,4.95
1,62,short,8.168,8.278
1,62,long,4.889,4.95
1,63,short,7.92,8.03
1,63,long,4.889,4.95
1,64,short,8.028,8.138
1,64,long,4.889,4.95
1,65,short,7.898,8.009
1,65,long,4.889,4.95
1,66,short,7.813,7.924
1,66,long,4.889,4.95
1,67,short,7.827,7.938
1,67,long,4.889,4.95
1,69,short,7.704,7.814
1,69,long,4.889,4.95
1,70,short,7.571,7.682
1,70,long,4.889,4.95
1,71,short,7.626,7.737
1,71,long,4.889,4.95
2,20,short,9.34,9.446
2,20,long,6.717,6.782
2,21,short,9.426,9.532
2,21,long,6.717,6.782
2,22,short,9.416,9.522
2,22,long,6.717,6.782
2,23,short,9.576,9.682
2,23,long,6.717,6.782
2,24,short,9.437,9.544
2,24,long,6.717,6.782
2,25,short,9.599,9.705
2,25,long,6.717,6.782
2,26,short,9.686,9.793
2,26,long,6.717,6.782
2,27,short,9.626,9.732
2,27,long,6.717,6.782
2,28,short,9.616,9.722
2,28,long,6.717,6.782
2,29,short,9.71,9.816
2,29,long,6.717,6.782
2,30,short,9.626,9.732
2,30,long,6.717,6.782
2,31,short,9.596,9.702
2,31,long,6.717,6.782
2,32,short,9.532,9.638
2,32,long,6.717,6.782
2,34,short,9.503,9.609
2,34,long,6.717,6.782
2,35,short,9.564,9.671
2,35,long,6.717,6.782
2,36,short,9.678,9.785
2,36,long,6.717,6.782
