trade_id,day,leg,bid,ask
0,13,short,5.933,6.033
0,13,long,4.165,4.239
0,14,short,5.986,6.085
0,14,long,4.165,4.239
0,15,short,5.937,6.036
0,15,long,4.165,4.239
0,17,short,6.02,6.119
0,17,long,4.165,4.239
0,18,short,5.991,6.09
0,18,long,4.165,4.239
0,19,short,5.872,5.971
0,19,long,4.165,4.239
0,20,short,5.834,5.933
0,20,long,4.165,4.239
0,21,short,5.805,5.904
0,21,long,4.165,4.239
0,22,short,5.659,5.758
0,22,long,4.165,4.239
0,23,short,5.737,5.836
0,23,long,4.165,4.239
0,24,short,5.955,6.054
0,24,long,4.165,4.239
0,25,short,6.004,6.103
0,25,long,4.165,4.239
0,26,short,5.759,5.859
0,26,long,4.165,4.239
0,27,short,5.8,5.899
0,27,long,4.165,4.239
0,28,short,5.872,5.971
0,28,long,4.165,4.239
0,29,short,5.821,5.92
0,29,long,4.165,4.239
0,30,short,5.641,5.74
0,30,long,4.165,4.239
0,31,short,5.852,5.951
0,32,short,5.785,5.884
0,32,long,4.165,4.239
0,33,short,5.79,5.889
0,33,long,4.165,4.239
0,34,short,5.964,6.063
0,34,long,4.165,4.239
0,35,short,5.77,5.869
0,35,long,4.165,4.239
0,36,short,5.736,5.835
0,36,long,4.165,4.239
0,37,short,5.897,5.996
0,37,long,4.165,4.239
0,39,short,5.658,5.757
0,39,long,4.165,4.239
0,40,short,5.725,5.824
0,40,long,4.165,4.239
0,41,short,5.8,5.899
0,41,long,4.165,4.239
0,42,short,5.784,5.883
0,42,long,4.165,4.239
0,43,short,5.841,5.94
0,43,long,4.165,4.239
0,44,short,5.945,6.044
0,44,long,4.165,4.239
0,45,short,5.916,6.015
0,45,long,4.165,4.239
0,46,short,5.917,6.016
0,46,long,4.165,4.239
0,48,short,6.526,6.625
0,48,long,4.165,4.239
0,50,short,6.487,6.586
0,50,long,4.165,4.239
0,51,short,6.239,6.339
0,51,long,4.165,4.239
0,52,short,6.329,6.428
0,52,long,4.165,4.239
0,53,short,6.182,6.281
0,53,long,4.165,4.239
0,54,short,6.225,6.324
0,54,long,4.165,4.239
0,55,short,6.152,6.251
0,55,long,4.165,4.239
0,57,short,5.993,6.092
0,58,short,5.949,6.048
0,58,long,4.165,4.239
0,59,short,5.971,6.07
0,59,long,4.165,4.239
0,60,short,5.595,5.695
0,60,long,4.165,4.239
0,61,short,5.737,5.837
0,61,long,4.165,4.239
0,62,short,5.831,5.93
0,62,long,4.165,4.239
0,63,short,5.863,5.962
0,63,long,4.165,4.239
0,64,short,5.747,5.846
0,64,long,4.165,4.239
0,65,short,5.965,6.064
0,65,long,4.165,4.239
0,66,short,6.023,6.122
0,66,long,4.165,4.239
0,67,short,6.047,6.146
0,67,long,4.165,4.239
0,68,short,6.068,6.168
0,68,long,4.165,4.239
0,70,short,5.85,5.949
0,70,long,4.165,4.239
0,71,short,6.146,6.245
