trade_id,day,leg,bid,ask
0,14,short,7.692,7.77
0,14,long,5.002,5.099
0,16,short,7.687,7.764
0,16,long,5.002,5.099
0,17,short,7.884,7.962
0,19,short,7.967,8.045
0,19,long,5.002,5.099
0,20,short,7.81,7.888
0,21,short,7.783,7.861
0,21,long,5.002,5.099
0,22,short,7.803,7.88
0,23,short,7.692,7.77
0,23,long,5.002,5.099
0,24,short,7.664,7.742
0,24,long,5.002,5.099
0,25,short,7.331,7.409
0,25,long,5.002,5.099
0,26,short,7.467,7.545
0,26,long,5.002,5.099
0,27,short,7.678,7.756
0,27,long,5.002,5.099
0,28,short,7.642,7.719
0,28,long,5.002,5.099
0,29,short,7.684,7.762
0,29,long,5.002,5.099
0,30,short,7.81,7.888
0,30,long,5.002,5.099
0,31,short,7.641,7.719
0,31,long,5.002,5.099
0,32,short,7.712,7.79
0,32,long,5.002,5.099
0,33,short,7.572,7.65
0,33,long,5.002,5.099
0,34,short,7.592,7.67
0,34,long,5.002,5.099
0,35,short,7.568,7.646
0,35,long,5.002,5.099
0,36,short,7.566,7.644
0,36,long,5.002,5.099
0,37,short,7.453,7.531
0,37,long,5.002,5.099
0,38,short,7.539,7.616
0,38,long,5.002,5.099
0,39,short,7.824,7.902
0,39,long,5.002,5.099
0,40,short,7.805,7.882
0,40,long,5.002,5.099
0,41,short,7.5,7.578
0,41,long,5.002,5.099
0,42,short,7.521,7.599
0,42,long,5.002,5.099
0,43,short,7.45,7.528
0,43,long,5.002,5.099
0,44,short,7.515,7.593
0,44,long,5.002,5.099
0,45,short,7.499,7.576
0,45,long,5.002,5.099
0,46,short,7.601,7.678
0,46,long,5.002,5.099
0,47,short,7.576,7.654
0,47,long,5.002,5.099
0,48,short,7.573,7.651
0,48,long,5.002,5.099
0,49,short,7.568,7.645
0,49,long,5.002,5.099
0,50,short,7.527,7.605
0,50,long,5.002,5.099
0,51,short,7.546,7.623
0,51,long,5.002,5.099
0,52,short,7.571,7.649
0,52,long,5.002,5.099
0,53,short,7.728,7.806
0,53,long,5.002,5.099
0,54,short,7.814,7.892
0,54,long,5.002,5.099
0,55,short,7.979,8.056
0,55,long,5.002,5.099
0,56,short,8.012,8.09
0,56,long,5.002,5.099
0,57,short,8.073,8.151
0,57,long,5.002,5.099
0,58,short,7.936,8.014
0,58,long,5.002,5.099
0,59,short,8.088,8.165
0,59,long,5.002,5.099
0,60,short,8.026,8.104
0,60,long,5.002,5.099
0,61,short,7.915,7.993
0,61,long,5.002,5.099
0,62,short,8.159,8.237
0,62,long,5.002,5.099
0,63,short,8.172,8.25
0,63,long,5.002,5.099
0,64,short,8.453,8.53
0,64,long,5.002,5.099
0,65,short,8.244,8.322
0,65,long,5.002,5.099
0,66,short,8.256,8.334
0,66,long,5.002,5.099
0,67,short,8.149,8.227
0,67,long,5.002,5.099
0,70,short,7.935,8.013
0,70,long,5.002,5.099
0,71,short,7.773,7.851
0,71,long,5.002,5.099
0,72,short,7.808,7.886
0,72,long,5.002,5.099
0,73,short,7.835,7.913
1,16,short,6.581,6.691
1,16,long,4.277,4.374
1,18,short,7.005,7.115
1,18,long,4.277,4.374
1,19,short,6.983,7.094
1,19,long,4.277,4.374
1,20,short,6.842,6.952
1,20,long,4.277,4.374
1,21,short,6.742,6.853
1,21,long,4.277,4.374
1,22,short,6.482,6.592
1,22,long,4.277,4.374
1,23,short,6.437,6.547
1,23,long,4.277,4.374
1,24,short,6.674,6.784
1,24,long,4.277,4.374
1,25,short,6.494,6.605
1,25,long,4.277,4.374
1,27,short,6.73,6.84
1,27,long,4.277,4.374
1,28,short,6.654,6.764
1,28,long,4.277,4.374
1,30,short,6.572,6.682
1,30,long,4.277,4.374
1,32,short,6.313,6.423
1,32,long,4.277,4.374
1,33,short,6.46,6.57
1,33,long,4.277,4.374
1,34,short,6.341,6.452
1,34,long,4.277,4.374
1,35,short,6.4,6.51
1,35,long,4.277,4.374
1,36,short,6.391,6.501
1,36,long,4.277,4.374
1,37,short,6.163,6.273
1,37,long,4.277,4.374
1,38,short,6.299,6.409
1,38,long,4.277,4.374
1,39,short,6.548,6.659
1,39,long,4.277,4.374
1,40,short,6.634,6.744
1,40,long,4.277,4.374
1,41,short,6.546,6.656
1,41,long,4.277,4.374
1,42,short,6.595,6.705
1,42,long,4.277,4.374
1,43,short,6.637,6.747
1,43,long,4.277,4.374
1,44,short,6.574,6.684
1,44,long,4.277,4.374
1,45,short,6.589,6.699
1,45,long,4.277,4.374
1,46,short,6.663,6.773
1,46,long,4.277,4.374
1,47,short,6.425,6.535
1,47,long,4.277,4.374
1,48,short,6.394,6.504
1,48,long,4.277,4.374
1,49,short,6.299,6.409
1,49,long,4.277,4.374
1,50,short,6.491,6.601
1,51,short,6.434,6.544
1,51,long,4.277,4.374
1,52,short,6.653,6.763
1,52,long,4.277,4.374
1,53,short,6.642,6.752
1,53,long,4.277,4.374
1,54,short,6.587,6.698
1,54,long,4.277,4.374
1,55,short,6.704,6.815
1,55,long,4.277,4.374
1,57,short,6.381,6.491
1,57,long,4.277,4.374
1,58,short,6.425,6.535
1,58,long,4.277,4.374
1,59,short,6.496,6.606
1,59,long,4.277,4.374
1,60,short,6.532,6.642
1,60,long,4.277,4.374
1,61,short,6.572,6.683
1,61,long,4.277,4.374
1,62,short,6.662,6.773
1,62,long,4.277,4.374
1,63,short,6.645,6.755
1,63,long,4.277,4.374
1,64,short,6.742,6.852
1,64,long,4.277,4.374
1,65,short,6.595,6.705
1,65,long,4.277,4.374
1,66,short,6.701,6.811
1,66,long,4.277,4.374
1,67,short,6.594,6.704
1,67,long,4.277,4.374
1,68,short,6.76,6.87
1,68,long,4.277,4.374
1,69,short,6.862,6.972
1,69,long,4.277,4.374
1,70,short,6.724,6.834
1,70,long,4.277,4.374
1,71,short,6.771,6.881
1,71,long,4.277,4.374
1,72,short,6.836,6.947
1,73,short,6.518,6.628
1,73,long,4.277,4.374
1,75,short,6.444,6.554
1,75,long,4.277,4.374
2,21,short,8.678,8.777
2,22,short,8.704,8.803
2,22,long,5.995,6.051
2,23,short,8.728,8.827
2,23,long,5.995,6.051
2,24,short,8.883,8.982
2,24,long,5.995,6.051
2,25,short,8.897,8.995
2,25,long,5.995,6.051
2,26,short,8.843,8.942
2,26,long,5.995,6.051
2,27,short,8.865,8.964
2,27,long,5.995,6.051
2,28,short,9.106,9.205
2,28,long,5.995,6.051
2,29,short,9.123,9.222
2,29,long,5.995,6.051
2,30,short,9.036,9.135
2,30,long,5.995,6.051
2,31,short,8.893,8.992
2,31,long,5.995,6.051
2,32,short,8.919,9.018
2,33,short,8.764,8.863
2,33,long,5.995,6.051
2,34,short,8.611,8.71
2,34,long,5.995,6.051
2,35,short,8.544,8.643
2,35,long,5.995,6.051
2,36,short,8.631,8.73
2,36,long,5.995,6.051
2,37,short,8.465,8.564
2,37,long,5.995,6.051
2,38,short,8.599,8.698
2,38,long,5.995,6.051
2,39,short,8.482,8.581
2,39,long,5.995,6.051
2,40,short,8.526,8.625
2,40,long,5.995,6.051
2,41,short,8.62,8.719
2,41,long,5.995,6.051
2,42,short,8.904,9.003
2,42,long,5.995,6.051
2,43,short,9.149,9.248
2,43,long,5.995,6.051
2,44,short,9.065,9.164
2,44,long,5.995,6.051
2,45,short,9.115,9.214
2,45,long,5.995,6.051
2,46,short,9.135,9.234
2,46,long,5.995,6.051
2,47,short,9.102,9.201
2,47,long,5.995,6.051
2,48,short,8.944,9.043
2,48,long,5.995,6.051
2,49,short,8.734,8.833
2,49,long,5.995,6.051
2,50,short,8.57,8.669
2,50,long,5.995,6.051
2,51,short,8.569,8.668
2,51,long,5.995,6.051
2,52,short,8.619,8.718
2,52,long,5.995,6.051
2,53,short,8.758,8.857
2,53,long,5.995,6.051
2,55,short,8.856,8.955
2,55,long,5.995,6.051
2,56,short,8.789,8.888
2,56,long,5.995,6.051
2,57,short,8.846,8.944
2,57,long,5.995,6.051
2,59,short,8.956,9.055
2,60,short,8.973,9.072
2,60,long,5.995,6.051
2,61,short,8.816,8.915
2,61,long,5.995,6.051
2,63,short,9.01,9.109
2,63,long,5.995,6.051
2,64,short,9.074,9.173
2,64,long,5.995,6.051
2,65,short,9.06,9.159
2,65,long,5.995,6.051
2,66,short,9.077,9.176
2,66,long,5.995,6.051
2,68,short,9.189,9.288
2,68,long,5.995,6.051
2,69,short,9.239,9.338
2,69,long,5.995,6.051
2,70,short,9.165,9.264
2,70,long,5.995,6.051
2,71,short,8.927,9.026
2,71,long,5.995,6.051
2,72,short,8.896,8.995
2,72,long,5.995,6.051
2,73,short,8.948,9.047
2,73,long,5.995,6.051
2,74,short,9.174,9.272
2,74,long,5.995,6.051
2,75,short,9.221,9.32
2,75,long,5.995,6.051
2,76,short,9.201,9.3
2,76,long,5.995,6.051
2,77,short,9.235,9.334
2,77,long,5.995,6.051
2,78,short,9.158,9.257
2,79,short,9.305,9.404
2,80,short,9.187,9.286
2,80,long,5.995,6.051
3,22,short,8.284,8.398
3,22,long,5.663,5.734
3,23,short,8.12,8.234
3,23,long,5.663,5.734
3,24,short,8.189,8.303
3,24,long,5.663,5.734
3,25,short,8.152,8.266
3,25,long,5.663,5.734
3,26,short,8.288,8.402
3,26,long,5.663,5.734
3,27,short,8.445,8.559
3,27,long,5.663,5.734
3,28,short,8.474,8.587
3,28,long,5.663,5.734
3,29,short,8.381,8.494
3,29,long,5.663,5.734
3,31,short,8.313,8.427
3,31,long,5.663,5.734
3,32,short,8.581,8.695
3,32,long,5.663,5.734
3,33,short,8.533,8.647
3,33,long,5.663,5.734
3,34,short,8.406,8.52
3,34,long,5.663,5.734
3,35,short,8.39,8.504
3,35,long,5.663,5.734
3,37,short,8.36,8.473
3,37,long,5.663,5.734
3,38,short,8.483,8.596
3,38,long,5.663,5.734
3,39,short,8.548,8.661
3,39,long,5.663,5.734
3,40,short,8.449,8.562
3,40,long,5.663,5.734
3,41,short,8.432,8.546
3,41,long,5.663,5.734
3,42,short,8.349,8.462
3,42,long,5.663,5.734
3,43,short,8.452,8.566
3,43,long,5.663,5.734
3,44,short,8.346,8.46
3,44,long,5.663,5.734
3,45,short,8.416,8.53
3,45,long,5.663,5.734
3,46,short,8.677,8.79
3,46,long,5.663,5.734
3,47,short,8.534,8.648
3,47,long,5.663,5.734
3,48,short,8.401,8.514
3,48,long,5.663,5.734
3,49,short,8.281,8.394
3,49,long,5.663,5.734
3,50,short,8.246,8.36
3,50,long,5.663,5.734
3,51,short,8.082,8.196
3,51,long,5.663,5.734
3,52,short,8.23,8.344
3,52,long,5.663,5.734
3,53,short,8.201,8.314
3,53,long,5.663,5.734
3,54,short,8.173,8.286
3,54,long,5.663,5.734
3,55,short,8.193,8.307
3,55,long,5.663,5.734
3,56,short,8.138,8.252
3,56,long,5.663,5.734
3,57,short,8.21,8.323
3,57,long,5.663,5.734
3,58,short,8.337,8.451
3,58,long,5.663,5.734
3,59,short,8.471,8.585
3,59,long,5.663,5.734
3,61,short,8.674,8.788
3,61,long,5.663,5.734
3,62,short,8.706,8.819
3,62,long,5.663,5.734
3,63,short,8.695,8.809
3,63,long,5.663,5.734
3,64,short,8.87,8.983
3,64,long,5.663,5.734
3,65,short,8.597,8.71
3,65,long,5.663,5.734
3,66,short,8.693,8.807
3,66,long,5.663,5.734
3,67,short,8.571,8.684
3,67,long,5.663,5.734
3,68,short,8.584,8.697
3,68,long,5.663,5.734
3,69,short,8.716,8.829
3,69,long,5.663,5.734
3,71,short,8.566,8.679
3,71,long,5.663,5.734
3,72,short,8.638,8.752
3,72,long,5.663,5.734
3,73,short,8.566,8.68
3,73,long,5.663,5.734
3,74,short,8.681,8.794
3,74,long,5.663,5.734
3,75,short,8.423,8.537
3,75,long,5.663,5.734
3,76,short,8.314,8.428
3,76,long,5.663,5.734
3,77,short,8.458,8.572
3,77,long,5.663,5.734
3,78,short,8.234,8.348
3,78,long,5.663,5.734
3,79,short,8.155,8.269
3,79,long,5.663,5.734
3,80,short,8.099,8.212
3,80,long,5.663,5.734
3,81,short,8.03,8.144
3,81,long,5.663,5.734
4,22,short,8.724,8.8
4,22,long,6.961,7.032
4,23,short,8.712,8.787
4,23,long,6.961,7.032
4,24,short,8.75,8.825
4,24,long,6.961,7.032
4,25,short,8.571,8.647
4,25,long,6.961,7.032
4,26,short,8.748,8.823
4,26,long,6.961,7.032
4,27,short,8.949,9.024
4,27,long,6.961,7.032
4,28,short,9.039,9.115
4,28,long,6.961,7.032
4,29,short,8.96,9.035
4,29,long,6.961,7.032
4,30,short,9.019,9.094
4,30,long,6.961,7.032
4,31,short,8.974,9.05
4,31,long,6.961,7.032
4,32,short,9.114,9.189
4,32,long,6.961,7.032
4,33,short,8.952,9.027
4,33,long,6.961,7.032
4,34,short,8.794,8.869
4,34,long,6.961,7.032
4,35,short,8.765,8.84
4,35,long,6.961,7.032
4,36,short,8.768,8.844
4,36,long,6.961,7.032
4,37,short,8.784,8.859
4,37,long,6.961,7.032
4,38,short,8.915,8.99
4,38,long,6.961,7.032
4,39,short,8.729,8.805
4,39,long,6.961,7.032
4,40,short,8.791,8.866
4,40,long,6.961,7.032
4,41,short,8.798,8.873
4,41,long,6.961,7.032
4,42,short,8.857,8.933
4,42,long,6.961,7.032
4,44,short,8.994,9.069
4,44,long,6.961,7.032
4,45,short,9.144,9.22
4,45,long,6.961,7.032
4,47,short,9.102,9.178
4,47,long,6.961,7.032
4,48,short,8.986,9.061
4,48,long,6.961,7.032
4,49,short,8.792,8.868
