day,close
0,405.87
1,397.98
2,402.12
3,400.11
4,403.09
5,403.67
6,404.45
7,410.61
8,408.22
9,407.59
10,407.48
11,405.74
12,415.97
13,415.65
14,414.38
15,413.27
16,406.9
17,399.3
18,391.28
19,392.41
20,397.77
21,403.51
22,402.96
23,407.4
24,403.22
25,404.91
26,400.24
27,393.51
28,393.77
29,391.91
30,387.22
31,390.5
32,386.32
33,389.18
34,393.32
35,390.63
36,389.46
37,394.25
38,387.26
39,388.44
40,386.92
41,387.13
42,379.55
43,374.46
44,377.26
45,380.2
46,366.77
47,371.91
48,375.77
49,379.87
50,380.78
51,384.18
52,382.46
53,382.66
54,379.19
55,373.0
56,375.29
57,370.78
58,366.47
59,361.45
60,361.36
61,363.9
62,358.14
63,358.41
64,352.78
65,356.11
66,353.68
67,355.58
68,352.42
69,350.98
70,355.38
71,358.86
72,359.7
73,364.28
74,359.68
75,365.77
76,372.13
77,369.13
78,372.12
79,370.31
80,373.54
81,369.75
82,367.06
83,369.3
84,365.35
85,364.92
86,367.52
87,363.53
88,364.15
89,366.78
90,370.53
91,361.92
92,365.42
93,361.5
94,360.46
95,367.55
96,372.86
97,372.88
98,375.57
99,374.79
100,385.81
101,384.15
102,381.83
103,380.81
104,380.47
105,379.48
106,380.91
107,384.09
108,381.33
109,381.67
110,382.77
111,383.84
112,383.93
113,387.99
114,388.15
115,389.06
116,390.43
117,391.85
118,392.92
119,393.56
120,392.39
121,397.6
122,402.9
123,403.86
124,405.5
125,403.5
126,393.65
127,391.66
128,391.45
129,392.29
130,383.2
131,383.15
132,380.37
133,384.63
134,378.8
135,381.04
136,383.02
137,384.61
138,386.55
139,389.39
140,392.15
141,389.03
142,389.8
143,392.96
144,387.6
145,391.16
146,393.31
147,399.1
148,402.15
149,406.04
150,410.14
151,411.36
152,414.04
153,417.75
154,427.16
155,430.99
156,437.53
157,438.78
158,435.75
159,432.68
160,429.28
161,427.12
162,429.44
163,423.66
164,422.48
165,419.71
166,419.79
167,420.06
168,419.53
169,420.96
170,421.76
171,425.9
172,426.01
173,418.73
174,423.85
175,425.79
176,428.5
177,426.13
178,424.58
179,418.7
180,423.16
181,418.09
182,421.1
183,421.12
184,413.46
185,418.14
186,423.24
187,432.96
188,432.23
189,430.86
190,438.1
191,436.87
192,435.8
193,435.1
194,441.11
195,443.72
196,451.68
197,456.55
198,460.87
199,457.88
200,456.07
201,456.68
202,457.52
203,463.41
204,470.97
205,472.7
206,483.7
207,478.2
208,476.83
209,467.23
210,468.77
211,475.88
212,470.21
213,475.46
214,472.49
215,476.0
216,477.09
217,479.32
218,484.54
219,488.24
220,492.57
221,492.22
222,498.94
223,504.86
224,516.54
225,521.49
226,526.11
227,526.97
228,529.8
229,528.51
230,526.82
231,534.0
232,531.41
233,532.59
234,533.02
235,539.07
236,536.69
237,527.69
238,534.56
239,535.08
240,532.01
241,535.24
242,533.33
243,528.28
244,536.44
245,536.5
246,537.08
247,530.1
248,541.04
249,544.37
250,545.5
251,549.1
252,545.75
253,550.39
254,561.96
255,560.83
256,557.69
257,554.34
258,561.17
259,562.63
260,560.48
261,556.1
262,566.32
263,571.17
264,571.93
265,583.98
266,587.58
267,592.8
268,608.04
269,605.58
270,613.13
271,615.64
272,619.87
273,625.41
274,625.3
275,626.48
276,621.88
277,624.01
278,624.96
279,618.83
280,609.76
281,604.52
282,607.34
283,607.52
284,607.48
285,615.96
286,617.73
287,628.69
288,622.53
289,623.03
290,627.85
291,627.23
292,626.8
293,628.04
294,621.47
295,625.07
296,634.25
297,631.63
298,630.69
299,630.73
300,628.79
301,623.84
302,621.71
303,625.99
304,627.49
305,620.54
306,627.32
307,621.18
308,615.36
309,606.07
310,607.01
311,607.22
312,609.25
313,610.28
314,600.95
315,598.22
316,606.65
317,610.89
318,602.58
319,594.73
320,600.08
321,598.5
322,608.52
323,611.22
324,610.69
325,620.63
326,613.19
327,604.15
328,607.65
329,603.56
330,600.64
331,595.63
332,598.08
333,592.38
334,597.94
335,600.9
336,608.15
337,615.29
338,615.18
339,606.29
340,601.31
341,597.26
342,596.25
343,594.29
344,606.62
345,609.13
346,610.22
347,611.46
348,616.36
349,628.69
350,631.22
351,623.81
352,628.84
353,635.73
354,629.8
355,628.03
356,627.29
357,639.96
358,626.74
359,628.65
360,627.45
361,636.64
362,641.4
363,643.6
364,639.74
365,641.62
366,648.4
367,652.73
368,652.97
369,645.2
370,640.14
371,639.91
372,644.69
373,640.52
374,641.03
375,651.31
376,659.12
377,663.66
378,651.16
379,638.81
380,637.2
381,624.09
382,617.74
383,621.29
384,623.1
385,632.77
386,634.69
387,635.59
388,640.32
389,638.11
390,644.29
391,641.13
392,637.12
393,642.09
394,645.69
395,651.2
396,656.0
397,668.29
398,675.99
399,688.93
400,682.09
401,687.22
402,689.56
403,701.61
404,702.9
405,685.61
406,683.73
407,678.26
408,690.46
409,691.24
410,698.73
411,704.71
412,711.48
