day,close
0,406.16
1,401.16
2,397.87
3,395.94
4,395.55
5,398.55
6,392.4
7,399.67
8,400.37
9,405.48
10,408.32
11,407.54
12,408.76
13,399.33
14,397.91
15,397.27
16,400.09
17,397.15
18,400.91
19,395.69
20,394.77
21,395.36
22,399.18
23,400.22
24,401.19
25,410.66
26,399.41
27,394.78
28,400.72
29,401.35
30,401.32
31,409.87
32,410.27
33,409.49
34,410.54
35,416.79
36,414.34
37,414.14
38,416.24
39,412.85
40,416.77
41,414.72
42,413.19
43,421.72
44,427.77
45,424.93
46,423.52
47,423.93
48,422.07
49,420.98
50,426.07
51,434.02
52,429.57
53,423.26
54,431.25
55,423.69
56,430.66
57,432.24
58,431.06
59,430.38
60,435.84
61,428.94
62,431.17
63,436.34
64,437.62
65,433.18
66,436.06
67,433.93
68,429.47
69,428.62
70,433.34
71,435.78
72,430.44
73,433.26
74,430.49
75,436.22
76,442.84
77,438.92
78,442.94
79,443.13
80,441.28
81,448.13
82,456.15
83,461.01
84,462.75
85,459.71
86,454.55
87,460.28
88,457.15
89,456.5
90,462.56
91,460.44
92,458.78
93,455.02
94,455.99
95,466.07
96,471.86
97,458.05
98,459.47
99,462.54
100,462.66
101,471.7
102,474.69
103,483.86
104,492.37
105,495.67
106,497.62
107,504.31
108,509.12
109,513.71
110,513.91
111,515.83
112,517.54
113,524.6
114,530.66
115,534.97
116,532.11
117,529.6
118,540.26
119,535.25
120,531.99
121,533.67
122,541.39
123,534.69
124,532.55
125,532.84
126,542.73
127,543.27
128,548.05
129,548.42
130,538.0
131,540.54
132,543.39
133,539.38
134,537.08
135,541.34
136,536.13
137,527.93
138,518.84
139,521.01
140,534.93
141,541.24
142,548.13
143,548.82
144,544.88
145,539.92
146,552.09
147,551.49
148,547.3
149,539.69
150,546.81
151,550.78
152,554.07
153,564.4
154,567.12
155,581.29
156,579.03
157,579.54
158,575.17
159,578.84
160,584.88
161,598.67
162,588.61
163,572.23
164,579.65
165,563.96
166,563.73
167,567.95
168,573.49
169,580.31
170,585.73
171,597.26
172,598.34
173,597.94
174,597.28
175,598.38
176,604.63
177,607.36
178,610.2
179,608.56
180,608.79
181,600.7
182,604.01
183,605.67
184,595.29
185,597.8
186,599.03
187,606.82
188,608.6
189,609.91
190,618.83
191,615.12
192,626.76
193,627.35
194,615.88
195,610.37
196,617.04
197,616.59
198,615.82
199,619.41
200,618.09
201,613.67
202,604.77
203,612.86
204,627.17
205,628.73
206,622.86
207,637.66
208,643.88
209,634.75
210,638.53
211,633.56
212,634.45
213,631.34
214,646.07
215,641.85
216,655.8
217,662.78
218,669.23
219,677.77
220,692.04
221,697.65
222,698.77
223,709.09
224,709.41
225,705.21
226,710.85
227,715.71
228,712.05
229,711.43
230,712.04
231,714.45
232,713.01
233,709.2
234,711.4
235,705.38
236,706.65
237,697.31
238,690.25
239,696.32
240,705.13
241,703.59
242,700.41
243,710.4
244,709.0
245,705.66
246,701.23
247,703.15
248,711.93
249,711.93
250,712.45
251,695.33
252,685.66
253,677.22
254,682.87
255,683.41
256,680.57
257,676.52
258,677.74
259,684.39
260,678.47
261,662.96
262,670.11
263,669.56
264,671.9
265,667.87
266,655.8
267,659.95
268,661.67
269,655.05
270,658.17
271,649.16
272,648.2
273,649.83
274,657.91
275,653.74
276,663.31
277,664.67
278,677.14
279,675.45
280,671.68
281,674.74
282,678.64
283,682.25
284,679.74
285,673.16
286,663.42
287,658.31
288,652.35
289,652.58
290,663.51
291,655.4
292,669.15
293,655.27
294,648.8
295,642.0
296,646.39
297,646.16
298,649.69
299,652.6
300,647.67
301,642.85
302,635.07
303,641.39
304,631.75
305,626.18
306,612.46
307,610.29
308,607.64
309,609.88
310,611.66
311,606.5
312,602.59
313,607.17
314,599.27
315,595.49
316,594.37
317,596.67
318,600.43
319,607.59
320,592.89
321,593.61
322,581.98
323,572.25
324,576.09
325,574.91
326,576.1
327,578.47
328,571.71
329,573.05
330,568.27
331,567.28
332,559.88
333,566.41
334,579.29
335,582.74
336,578.05
337,574.04
338,571.05
339,567.74
340,554.07
341,553.4
342,548.42
343,555.96
344,552.35
345,548.55
346,539.83
347,540.91
348,558.05
349,562.58
350,563.63
351,576.79
352,580.25
353,586.17
354,588.54
355,595.04
356,595.21
357,584.36
358,589.71
359,589.04
360,590.43
361,588.63
362,579.8
363,579.52
364,579.38
365,574.54
366,567.11
367,566.77
368,558.8
369,549.77
370,557.07
371,550.94
372,541.04
373,542.98
374,550.22
375,543.93
376,537.87
377,539.21
378,537.42
379,534.66
380,538.67
381,550.04
382,548.52
383,553.06
384,563.56
385,562.48
386,563.43
387,561.09
388,565.33
389,566.5
390,564.15
391,560.61
392,560.63
393,564.35
394,559.61
395,553.15
396,555.62
397,551.42
398,540.63
399,534.77
400,544.22
401,542.5
402,540.24
403,544.32
404,541.39
405,553.46
406,550.44
407,548.19
408,551.2
409,561.7
410,579.29
411,592.08
412,582.16
413,588.77
414,579.65
415,566.36
416,558.57
417,561.11
418,582.19
419,592.01
420,585.99
421,572.88
422,576.04
423,567.53
424,576.96
425,572.37
426,565.95
427,556.63
428,561.29
429,561.13
430,551.96
431,548.51
432,552.81
433,562.7
434,563.79
435,565.56
436,575.95
437,575.23
438,579.61
439,587.01
440,584.15
441,576.64
442,568.76
443,565.2
444,577.68
445,570.79
446,573.17
447,578.32
448,561.27
449,567.25
450,563.58
451,568.17
452,571.25
453,575.75
454,587.1
455,583.92
456,589.44
457,597.13
458,617.8
459,619.49
460,620.79
461,621.4
462,624.49
463,623.09
464,625.33
465,626.45
466,620.47
467,617.82
468,624.93
469,636.69
470,638.68
471,631.61
472,620.84
473,607.25
474,602.01
475,597.82
476,601.89
477,615.13
478,628.84
479,627.85
480,619.06
481,618.55
482,613.66
483,615.98
484,615.38
485,616.31
486,622.82
487,615.46
488,619.48
489,622.07
490,630.57
491,639.07
492,652.37
493,657.27
494,665.9
495,663.43
496,663.08
497,668.01
498,671.74
499,673.6
500,677.75
501,688.26
