trade_id,day,leg,bid,ask
0,2,short,7.99,8.088
0,2,long,6.227,6.308
0,3,short,7.955,8.053
0,3,long,6.227,6.308
0,4,short,7.945,8.042
0,4,long,6.227,6.308
0,5,short,7.807,7.904
0,5,long,6.227,6.308
0,6,short,7.726,7.823
0,6,long,6.227,6.308
0,7,short,7.556,7.654
0,7,long,6.227,6.308
0,8,short,7.634,7.731
0,8,long,6.227,6.308
0,9,short,7.627,7.724
0,9,long,6.227,6.308
0,10,short,7.573,7.67
0,10,long,6.227,6.308
0,11,short,7.765,7.863
0,11,long,6.227,6.308
0,12,short,7.9,7.998
0,12,long,6.227,6.308
0,13,short,7.924,8.022
0,13,long,6.227,6.308
0,14,short,8.01,8.108
0,14,long,6.227,6.308
0,16,short,7.775,7.873
0,16,long,6.227,6.308
0,17,short,7.87,7.968
0,17,long,6.227,6.308
0,18,short,8.118,8.215
0,18,long,6.227,6.308
0,19,short,8.27,8.368
0,19,long,6.227,6.308
0,20,short,8.519,8.617
0,20,long,6.227,6.308
0,21,short,8.446,8.544
0,21,long,6.227,6.308
0,22,short,8.472,8.57
0,22,long,6.227,6.308
0,23,short,8.395,8.492
0,23,long,6.227,6.308
0,24,short,8.12,8.217
0,24,long,6.227,6.308
0,25,short,8.307,8.405
0,25,long,6.227,6.308
0,26,short,8.309,8.407
0,26,long,6.227,6.308
0,27,short,8.336,8.434
0,27,long,6.227,6.308
0,28,short,8.18,8.278
0,28,long,6.227,6.308
0,29,short,8.238,8.336
0,29,long,6.227,6.308
0,30,short,8.199,8.296
0,30,long,6.227,6.308
0,31,short,8.057,8.155
0,31,long,6.227,6.308
0,32,short,8.081,8.179
0,32,long,6.227,6.308
0,33,short,7.938,8.035
0,33,long,6.227,6.308
0,34,short,8.064,8.162
0,34,long,6.227,6.308
0,35,short,8.106,8.204
0,35,long,6.227,6.308
0,36,short,8.27,8.367
0,36,long,6.227,6.308
0,37,short,8.439,8.536
0,37,long,6.227,6.308
0,38,short,8.334,8.431
0,38,long,6.227,6.308
0,39,short,8.355,8.452
0,39,long,6.227,6.308
0,40,short,8.226,8.324
0,40,long,6.227,6.308
0,41,short,8.154,8.251
0,41,long,6.227,6.308
