trade_id,day,leg,bid,ask
0,3,short,7.459,7.539
0,3,long,5.36,5.411
0,4,short,7.642,7.722
0,4,long,5.36,5.411
0,5,short,7.649,7.73
0,6,short,7.793,7.873
0,6,long,5.36,5.411
0,7,short,7.66,7.74
0,7,long,5.36,5.411
0,8,short,7.483,7.564
0,8,long,5.36,5.411
0,9,short,7.434,7.514
0,9,long,5.36,5.411
0,10,short,7.524,7.605
0,10,long,5.36,5.411
0,11,short,7.833,7.914
0,11,long,5.36,5.411
0,12,short,7.657,7.737
0,12,long,5.36,5.411
0,13,short,7.671,7.751
0,13,long,5.36,5.411
0,14,short,7.571,7.651
0,14,long,5.36,5.411
0,15,short,7.568,7.648
0,15,long,5.36,5.411
0,16,short,7.498,7.578
0,16,long,5.36,5.411
0,17,short,7.617,7.698
0,17,long,5.36,5.411
0,18,short,7.723,7.803
0,18,long,5.36,5.411
0,19,short,7.915,7.995
0,19,long,5.36,5.411
0,20,short,7.723,7.804
0,20,long,5.36,5.411
0,21,short,7.681,7.762
0,21,long,5.36,5.411
0,22,short,7.702,7.783
0,22,long,5.36,5.411
0,23,short,7.769,7.849
0,23,long,5.36,5.411
0,24,short,7.922,8.002
0,24,long,5.36,5.411
0,25,short,7.54,7.62
0,25,long,5.36,5.411
0,27,short,7.641,7.721
0,27,long,5.36,5.411
0,28,short,7.912,7.992
0,28,long,5.36,5.411
0,29,short,7.774,7.855
0,29,long,5.36,5.411
0,30,short,7.519,7.599
0,30,long,5.36,5.411
0,31,short,7.521,7.602
0,31,long,5.36,5.411
0,32,short,7.61,7.69
0,32,long,5.36,5.411
0,33,short,7.74,7.82
0,33,long,5.36,5.411
0,35,short,7.774,7.855
0,35,long,5.36,5.411
0,36,short,7.7,7.781
0,36,long,5.36,5.411
0,37,short,7.46,7.54
0,37,long,5.36,5.411
0,38,short,7.596,7.676
0,38,long,5.36,5.411
0,39,short,7.704,7.784
0,39,long,5.36,5.411
0,40,short,7.698,7.778
0,40,long,5.36,5.411
0,41,short,7.824,7.905
0,41,long,5.36,5.411
0,42,short,7.885,7.965
0,42,long,5.36,5.411
0,43,short,7.957,8.037
0,43,long,5.36,5.411
0,44,short,7.923,8.003
0,44,long,5.36,5.411
0,46,short,7.65,7.731
0,46,long,5.36,5.411
0,47,short,7.477,7.558
0,47,long,5.36,5.411
0,48,short,7.651,7.731
0,48,long,5.36,5.411
0,49,short,7.522,7.603
0,49,long,5.36,5.411
0,50,short,7.352,7.433
0,50,long,5.36,5.411
0,51,short,7.426,7.506
0,51,long,5.36,5.411
0,52,short,7.413,7.494
0,52,long,5.36,5.411
0,53,short,7.254,7.334
0,53,long,5.36,5.411
0,54,short,7.252,7.333
0,54,long,5.36,5.411
0,55,short,7.104,7.185
0,55,long,5.36,5.411
0,56,short,7.271,7.351
0,56,long,5.36,5.411
0,57,short,7.344,7.425
0,57,long,5.36,5.411
0,58,short,7.512,7.593
0,58,long,5.36,5.411
0,59,short,7.484,7.564
0,59,long,5.36,5.411
0,60,short,7.511,7.591
0,60,long,5.36,5.411
0,61,short,7.499,7.579
0,61,long,5.36,5.411
0,62,short,7.584,7.665
0,62,long,5.36,5.411
1,4,short,9.536,9.597
1,4,long,6.669,6.715
1,5,short,9.742,9.804
1,6,short,9.866,9.928
1,6,long,6.669,6.715
1,7,short,9.878,9.94
1,7,long,6.669,6.715
1,8,short,9.598,9.66
1,8,long,6.669,6.715
1,9,short,9.8,9.862
1,9,long,6.669,6.715
1,10,short,9.845,9.907
1,10,long,6.669,6.715
1,11,short,9.838,9.9
1,11,long,6.669,6.715
1,12,short,9.755,9.816
1,12,long,6.669,6.715
1,13,short,9.77,9.832
1,13,long,6.669,6.715
1,14,short,9.681,9.743
1,14,long,6.669,6.715
1,15,short,9.668,9.73
1,15,long,6.669,6.715
1,16,short,9.667,9.729
1,16,long,6.669,6.715
1,17,short,9.644,9.705
1,17,long,6.669,6.715
1,18,short,9.776,9.838
1,18,long,6.669,6.715
1,19,short,9.879,9.941
1,19,long,6.669,6.715
1,20,short,9.781,9.843
1,21,short,9.575,9.637
1,21,long,6.669,6.715
1,22,short,9.582,9.644
1,22,long,6.669,6.715
1,23,short,9.424,9.486
1,23,long,6.669,6.715
1,24,short,9.342,9.404
1,24,long,6.669,6.715
1,25,short,9.494,9.556
1,25,long,6.669,6.715
1,26,short,9.525,9.587
1,26,long,6.669,6.715
1,27,short,9.562,9.624
1,27,long,6.669,6.715
1,28,short,9.802,9.864
1,28,long,6.669,6.715
1,29,short,9.796,9.858
1,30,short,9.953,10.015
1,30,long,6.669,6.715
1,31,short,9.894,9.956
1,31,long,6.669,6.715
1,32,short,9.948,10.01
1,32,long,6.669,6.715
1,33,short,9.773,9.835
1,33,long,6.669,6.715
1,34,short,9.493,9.554
1,34,long,6.669,6.715
1,35,short,9.622,9.683
1,35,long,6.669,6.715
1,36,short,9.739,9.801
1,36,long,6.669,6.715
1,37,short,9.506,9.568
1,37,long,6.669,6.715
1,38,short,9.667,9.729
1,38,long,6.669,6.715
1,39,short,9.462,9.524
1,39,long,6.669,6.715
1,40,short,9.645,9.707
1,40,long,6.669,6.715
1,41,short,9.69,9.752
1,41,long,6.669,6.715
1,42,short,9.795,9.857
1,42,long,6.669,6.715
1,43,short,9.817,9.879
1,43,long,6.669,6.715
1,44,short,9.745,9.807
1,44,long,6.669,6.715
1,46,short,9.633,9.695
1,46,long,6.669,6.715
