day,close
0,395.05
1,391.96
2,391.54
3,395.75
4,392.53
5,385.63
6,378.27
7,384.09
8,386.68
9,380.69
10,376.36
11,370.55
12,375.98
13,375.76
14,377.19
15,375.69
16,371.63
17,372.78
18,372.65
19,369.21
20,373.79
21,376.62
22,374.13
23,372.44
24,369.68
25,372.46
26,366.52
27,363.89
28,361.93
29,359.07
30,356.62
31,357.83
32,358.0
33,355.83
34,364.26
35,361.7
36,354.87
37,354.51
38,351.05
39,351.42
40,347.17
41,343.56
42,341.0
43,335.38
44,336.87
45,338.68
46,348.98
47,351.47
48,350.24
49,350.26
50,354.46
51,350.95
52,355.37
53,360.97
54,358.37
55,356.68
56,353.71
57,358.0
58,348.74
59,344.25
60,343.13
61,342.07
62,340.91
63,344.43
64,349.83
65,347.15
66,346.38
67,345.17
68,341.59
69,343.93
70,342.3
71,343.22
72,344.63
73,349.06
74,349.14
75,352.34
76,354.42
77,355.98
78,353.07
79,354.02
80,355.82
81,359.89
82,359.16
83,358.45
84,362.34
85,356.32
86,360.61
87,360.39
88,370.48
89,367.58
90,360.18
91,355.09
92,357.55
93,361.96
94,361.77
95,362.45
96,360.95
97,361.81
98,356.46
99,362.11
100,359.84
101,357.95
102,360.35
103,360.13
104,351.34
105,350.97
106,345.89
107,342.68
108,339.19
109,338.04
110,334.96
111,337.28
112,335.3
113,338.94
114,344.66
115,339.81
116,335.88
117,337.86
118,337.02
119,341.01
120,344.5
121,341.24
122,343.22
123,344.75
124,345.73
125,349.51
126,349.83
127,345.43
128,338.53
129,328.11
130,324.18
131,325.3
132,332.23
133,328.96
134,325.67
135,319.69
136,320.33
137,321.37
138,324.46
139,324.47
140,324.92
141,329.57
142,326.66
143,329.66
144,335.07
145,336.3
146,336.86
147,341.47
148,341.31
149,343.35
150,351.99
151,347.19
152,352.47
153,354.28
154,352.36
155,352.23
156,354.46
157,359.25
158,358.07
159,363.2
160,355.18
161,356.45
162,359.73
163,363.91
164,366.08
165,364.25
166,360.81
167,363.3
168,362.83
169,360.33
170,364.07
171,371.39
172,366.61
173,367.01
174,362.58
175,363.42
176,370.49
177,373.69
178,362.16
179,360.9
180,366.14
181,363.43
182,359.75
183,359.76
184,357.25
185,356.0
186,351.02
187,348.45
188,352.08
189,353.1
190,352.59
191,352.38
192,350.7
193,352.71
194,351.97
195,351.19
196,351.29
197,355.98
198,357.39
199,361.35
200,360.69
201,359.98
202,363.75
203,368.59
204,360.25
205,359.4
206,351.93
207,346.61
208,344.82
209,340.9
210,344.85
211,341.87
212,342.4
213,345.33
214,351.7
215,349.87
216,346.93
217,343.6
218,347.35
219,346.11
220,353.36
221,352.49
222,355.79
223,355.86
224,355.99
225,358.22
226,362.17
227,356.24
228,352.43
229,359.81
230,365.67
231,369.57
232,369.46
233,373.95
234,374.7
235,376.26
236,373.4
237,369.45
238,375.32
239,369.19
240,368.98
241,367.34
242,367.46
243,370.81
244,371.9
245,369.97
246,373.88
247,380.15
248,385.96
249,381.8
250,381.52
251,385.25
252,386.95
253,383.28
254,382.7
255,379.04
256,386.85
257,388.82
258,381.36
259,382.8
260,373.74
261,370.61
262,376.78
263,383.0
264,380.32
265,376.65
266,375.77
267,375.7
268,379.06
269,392.36
270,386.67
271,380.48
272,383.15
273,381.18
274,387.9
275,386.18
276,381.2
277,382.63
278,388.47
279,390.43
280,392.91
281,384.42
282,386.69
283,387.25
284,391.39
285,390.03
286,392.6
287,388.54
288,390.66
289,396.03
290,399.07
291,396.27
292,399.03
293,397.29
294,402.59
295,399.0
296,394.26
297,400.3
298,399.35
299,391.92
300,387.82
301,386.76
302,384.97
303,389.63
304,387.24
305,389.28
306,387.59
307,388.59
308,393.93
309,384.0
310,379.27
311,384.27
312,388.56
313,392.21
314,391.53
315,387.38
316,392.05
317,390.09
318,387.49
319,394.13
320,393.64
321,389.4
322,389.61
323,390.88
324,392.74
325,394.53
326,392.78
327,386.9
328,382.28
329,381.33
330,380.93
331,375.22
332,375.58
333,378.69
334,377.21
335,375.12
336,368.82
337,365.94
338,362.38
339,357.66
340,360.69
341,372.87
342,381.21
343,388.71
344,386.58
345,383.26
346,386.64
347,377.81
348,372.39
349,370.59
350,369.75
351,364.32
352,366.96
353,364.38
354,360.4
355,359.21
356,357.98
357,351.71
358,348.23
359,349.73
360,347.23
361,346.8
362,348.32
363,343.99
364,349.71
365,341.85
366,335.87
367,334.93
368,332.78
369,333.07
370,329.21
371,327.48
372,332.52
373,330.67
374,330.5
375,325.6
376,327.9
377,326.32
378,323.64
379,326.14
380,325.22
381,324.65
382,322.61
383,324.25
384,324.33
385,319.65
386,324.0
387,327.5
388,334.91
389,336.6
390,332.0
391,334.58
392,332.4
393,330.52
394,331.99
395,326.31
396,328.3
397,328.59
398,326.32
399,325.3
400,332.31
401,327.7
402,327.25
403,333.5
404,336.84
405,340.74
406,341.56
407,341.98
408,344.03
409,342.87
410,339.34
411,337.14
412,333.05
413,335.27
414,339.78
415,342.16
416,341.12
417,343.47
418,344.53
419,341.8
420,340.71
421,343.14
422,343.0
423,343.08
424,345.92
425,349.94
426,353.39
427,346.2
428,343.08
429,343.93
430,346.45
431,343.27
432,340.48
433,339.77
434,337.72
435,334.55
436,324.53
437,322.07
438,323.6
439,324.61
440,322.19
441,324.7
442,322.06
443,321.47
444,318.87
445,319.9
446,312.64
447,311.44
448,308.3
449,305.66
450,312.07
451,309.9
452,308.57
453,302.87
454,303.02
455,307.2
456,305.54
457,305.67
458,311.57
459,312.56
460,315.41
461,310.58
462,307.99
463,310.43
464,309.71
465,309.87
466,309.45
467,307.32
468,307.63
469,308.55
470,314.78
471,313.05
472,309.54
473,310.84
474,305.94
475,305.87
476,304.94
477,308.86
478,311.33
479,311.31
480,313.04
481,312.75
482,314.15
483,307.99
484,307.38
485,311.25
486,310.33
487,315.98
488,314.46
489,308.87
490,311.36
491,313.42
492,313.26
493,309.94
494,307.97
495,314.11
496,314.1
497,315.07
498,312.53
499,310.14
500,307.39
501,308.96
502,308.26
503,304.42
504,305.87
505,304.02
506,304.03
507,307.21
508,311.84
509,307.31
510,301.37
511,306.46
512,303.16
513,303.14
514,312.69
515,310.02
516,306.01
517,306.45
518,304.84
519,304.0
520,302.52
521,297.93
522,303.22
523,304.32
524,305.83
525,304.3
526,307.6
527,313.56
528,310.34
529,308.42
530,306.67
531,304.99
532,308.61
533,305.02
534,304.79
535,306.45
536,308.13
537,309.6
538,313.18
539,316.98
540,322.33
541,321.69
542,328.25
543,325.19
544,323.21
545,324.52
546,323.52
547,322.68
548,321.95
549,319.49
550,320.01
551,315.8
552,316.87
553,316.39
554,323.5
555,327.36
556,334.17
557,336.22
558,333.25
559,334.68
560,333.72
561,329.15
562,328.81
563,328.8
564,331.26
565,333.84
566,327.47
567,324.52
568,322.65
569,322.23
570,320.7
571,324.02
572,328.29
573,329.39
574,330.48
575,330.2
576,329.4
577,331.01
578,329.51
579,328.99
580,333.72
581,330.12
582,333.62
583,335.85
584,331.21
585,332.21
586,331.75
587,338.55
588,334.06
589,335.27
590,326.56
591,335.3
592,341.89
593,342.01
594,345.46
595,346.59
596,340.52
597,341.33
598,341.83
599,340.54
600,341.1
601,345.88
602,351.86
603,344.01
604,340.7
605,339.27
606,341.1
607,332.93
608,336.65
