trade_id,day,leg,bid,ask
0,10,short,7.881,7.976
0,11,short,7.99,8.086
0,11,long,6.105,6.167
0,12,short,8.155,8.251
0,12,long,6.105,6.167
0,13,short,8.229,8.325
0,13,long,6.105,6.167
0,14,short,8.176,8.272
0,14,long,6.105,6.167
0,15,short,8.214,8.31
0,15,long,6.105,6.167
0,16,short,8.184,8.279
0,16,long,6.105,6.167
0,17,short,8.287,8.383
0,17,long,6.105,6.167
0,18,short,8.306,8.401
0,18,long,6.105,6.167
0,20,short,8.529,8.625
0,20,long,6.105,6.167
0,21,short,8.582,8.678
0,21,long,6.105,6.167
0,22,short,8.789,8.885
0,22,long,6.105,6.167
0,23,short,8.695,8.791
0,23,long,6.105,6.167
0,24,short,8.63,8.725
0,24,long,6.105,6.167
0,25,short,8.683,8.779
0,26,short,8.764,8.859
0,26,long,6.105,6.167
0,27,short,8.525,8.621
0,27,long,6.105,6.167
0,28,short,8.47,8.565
0,28,long,6.105,6.167
0,29,short,8.392,8.488
0,29,long,6.105,6.167
0,30,short,8.386,8.482
0,30,long,6.105,6.167
0,31,short,8.249,8.344
0,31,long,6.105,6.167
0,32,short,8.334,8.429
0,32,long,6.105,6.167
0,33,short,8.382,8.478
0,33,long,6.105,6.167
0,34,short,8.363,8.459
0,34,long,6.105,6.167
0,36,short,8.151,8.246
0,36,long,6.105,6.167
0,37,short,8.089,8.185
0,37,long,6.105,6.167
0,38,short,8.197,8.293
0,38,long,6.105,6.167
0,40,short,8.208,8.303
0,40,long,6.105,6.167
0,41,short,8.28,8.376
0,41,long,6.105,6.167
0,42,short,8.229,8.324
0,43,short,8.219,8.315
0,43,long,6.105,6.167
0,44,short,7.997,8.092
0,44,long,6.105,6.167
0,46,short,7.921,8.017
0,46,long,6.105,6.167
0,47,short,8.075,8.17
0,47,long,6.105,6.167
0,48,short,8.136,8.232
0,48,long,6.105,6.167
0,49,short,8.219,8.315
0,49,long,6.105,6.167
0,50,short,8.077,8.172
0,50,long,6.105,6.167
0,51,short,8.012,8.107
0,51,long,6.105,6.167
0,52,short,8.201,8.297
0,52,long,6.105,6.167
0,53,short,7.919,8.014
0,53,long,6.105,6.167
0,54,short,8.1,8.195
0,54,long,6.105,6.167
0,55,short,8.024,8.119
0,55,long,6.105,6.167
0,56,short,7.915,8.011
0,56,long,6.105,6.167
0,57,short,8.057,8.153
0,57,long,6.105,6.167
0,58,short,8.242,8.337
0,58,long,6.105,6.167
0,60,short,7.987,8.082
0,60,long,6.105,6.167
0,61,short,7.957,8.053
