day,close
0,398.29
1,394.13
2,404.27
3,411.75
4,401.3
5,405.71
6,403.89
7,402.67
8,403.99
9,397.35
10,391.34
11,388.06
12,384.25
13,376.64
14,380.83
15,380.41
16,381.9
17,386.85
18,387.91
19,382.26
20,379.75
21,385.05
22,384.91
23,378.13
24,373.36
25,367.29
26,369.05
27,365.13
28,364.61
29,360.97
30,363.27
31,358.17
32,361.28
33,355.78
34,363.1
35,359.84
36,360.54
37,354.5
38,351.16
39,347.61
40,349.17
41,351.78
42,348.34
43,346.32
44,345.71
45,346.74
46,347.65
47,343.51
48,339.45
49,334.35
50,329.97
51,327.78
52,325.93
53,330.57
54,328.64
55,324.54
56,319.53
57,322.07
58,319.77
59,316.79
60,314.33
61,311.45
62,311.42
63,310.64
64,311.64
65,304.49
66,306.55
67,301.88
68,303.06
69,306.73
70,304.12
71,302.75
72,298.71
73,297.6
74,297.27
75,293.76
76,296.6
77,299.75
78,302.8
79,298.46
80,293.29
81,294.22
82,295.19
83,288.53
84,289.59
85,288.2
86,289.9
87,293.07
88,291.25
89,295.93
90,294.65
91,298.62
92,295.27
93,300.77
94,299.78
95,296.44
96,297.84
97,298.68
98,297.62
99,300.46
100,301.77
101,304.43
102,302.43
103,303.28
104,305.76
105,304.88
106,303.37
107,312.0
108,309.94
109,310.36
110,314.05
111,311.7
112,314.36
113,316.0
114,313.66
115,318.54
116,321.82
117,319.62
118,321.9
119,315.11
120,321.07
121,322.16
122,322.66
123,327.01
124,327.87
125,329.73
126,321.66
127,334.89
128,336.75
129,338.35
130,338.63
131,333.55
132,335.69
133,338.3
134,344.31
135,343.14
136,346.46
137,344.87
138,344.82
139,343.25
140,342.94
141,344.47
142,337.95
143,336.07
144,338.85
145,337.77
146,342.59
147,338.08
148,340.13
149,334.91
150,334.46
151,333.1
152,337.13
153,336.93
154,333.78
155,331.47
156,332.9
157,328.37
158,326.54
159,326.81
160,321.78
161,324.29
162,325.8
163,322.54
164,327.08
165,327.59
166,324.02
167,330.16
168,328.04
169,323.48
170,322.64
171,321.27
172,319.41
173,318.78
174,324.41
175,332.04
176,330.41
177,326.59
178,329.06
179,324.17
180,323.4
181,321.69
182,326.53
183,320.61
184,323.42
185,330.79
186,328.57
187,328.95
188,333.55
189,329.56
190,340.21
191,341.0
192,336.57
193,341.41
194,342.38
195,341.55
196,336.44
197,336.15
198,333.49
199,333.14
200,332.08
201,336.42
202,335.1
203,330.76
204,329.67
205,328.69
206,324.26
207,319.45
208,321.42
209,318.64
210,320.46
211,317.22
212,319.87
213,322.17
214,317.73
215,319.63
216,310.88
217,307.54
218,306.31
219,303.92
220,301.17
221,300.42
222,298.87
223,296.64
224,295.97
225,301.26
226,297.38
227,290.72
228,289.32
229,286.92
230,285.09
231,284.8
232,284.68
233,278.6
234,282.14
235,278.9
236,280.79
237,279.72
238,281.64
239,278.19
240,278.78
241,279.62
242,278.77
243,277.72
244,275.94
245,272.76
246,269.49
247,270.1
248,273.37
249,277.83
250,275.09
251,278.12
252,275.43
253,274.5
254,281.11
255,276.03
256,274.03
257,271.81
258,273.94
259,274.57
260,271.75
261,270.91
262,273.44
263,277.23
264,276.84
265,275.54
266,272.06
267,279.58
268,276.82
269,280.14
270,280.36
271,277.37
272,281.0
273,286.36
274,285.8
275,286.67
276,285.54
277,289.93
278,290.93
279,289.67
280,288.51
281,291.38
282,294.73
283,297.34
284,297.65
285,301.67
286,299.09
287,294.98
288,292.2
289,288.35
290,288.1
291,286.77
292,287.71
293,283.65
294,283.45
295,282.53
296,286.73
297,292.57
298,288.25
299,292.84
300,291.77
301,290.5
302,293.56
303,291.29
304,293.49
305,295.9
306,288.59
307,286.01
308,289.03
309,286.0
310,278.2
311,280.31
312,284.17
313,283.76
314,284.94
315,285.6
316,289.76
317,287.53
318,292.87
319,300.46
320,302.07
321,297.16
322,293.08
323,291.68
324,295.71
325,294.72
326,296.03
327,296.72
328,295.92
329,298.87
330,302.39
331,304.69
332,306.83
333,307.71
334,309.52
335,311.94
336,308.06
337,309.11
338,304.91
339,304.82
340,303.72
341,305.58
342,304.46
343,303.86
344,302.83
345,301.57
346,304.05
347,303.4
348,304.36
349,301.13
350,308.46
351,307.79
352,303.76
353,299.48
354,295.88
355,293.25
356,296.16
357,298.07
358,301.58
359,305.07
360,307.97
361,306.58
362,301.89
363,304.11
364,302.04
365,304.83
366,310.06
367,312.8
368,316.94
369,318.41
370,320.29
371,320.15
372,317.94
373,312.11
374,310.2
375,317.79
376,317.34
377,321.59
378,329.36
379,327.55
380,326.97
381,331.19
382,331.58
383,327.85
384,324.41
385,321.54
386,326.11
387,321.51
388,321.29
389,320.09
390,321.03
391,316.26
392,314.51
393,313.79
394,310.53
395,303.8
396,308.49
397,307.56
398,307.81
399,303.2
400,302.41
401,304.68
402,301.07
403,306.47
404,311.95
405,317.22
406,316.02
407,314.45
408,317.67
409,318.18
410,317.91
411,320.14
412,321.25
413,322.85
414,323.23
415,326.8
416,322.62
417,323.49
418,322.86
419,322.46
420,325.23
421,323.05
422,329.34
423,330.51
424,333.96
425,337.73
426,342.22
427,343.02
428,337.88
429,338.0
430,344.16
431,342.66
432,343.54
433,340.72
434,338.61
435,343.48
436,339.44
437,337.09
438,336.76
439,334.22
440,331.03
441,337.05
442,339.2
443,344.23
444,343.44
445,344.27
446,343.13
447,342.39
448,345.79
449,345.46
450,342.04
451,346.24
452,356.06
453,352.87
454,351.15
455,350.23
456,349.64
457,350.8
458,352.12
459,351.19
460,352.9
461,351.31
462,343.51
463,345.29
464,345.94
465,343.72
466,346.01
467,339.77
468,344.02
469,342.42
470,341.63
471,346.38
472,340.04
473,341.22
474,346.24
475,346.48
476,345.18
477,345.21
478,343.36
479,347.33
480,350.05
481,353.09
482,354.27
483,353.35
484,354.33
485,358.5
486,358.43
487,363.45
488,365.82
489,370.94
490,372.85
491,371.37
492,369.65
493,365.61
494,369.14
495,360.77
496,364.16
497,369.15
498,371.22
499,367.85
500,367.33
501,367.29
502,369.46
503,373.37
504,379.74
505,383.78
506,385.55
507,391.42
508,389.95
509,392.37
510,390.71
511,389.13
512,389.62
513,386.4
514,384.47
515,386.34
516,377.11
517,376.18
518,375.75
519,372.52
520,377.89
521,373.56
522,371.31
523,373.07
524,371.86
525,367.37
526,368.84
527,370.56
528,369.4
529,369.51
530,364.89
531,367.24
532,366.29
533,371.04
534,374.0
535,374.25
536,384.01
537,382.96
538,382.81
539,375.97
540,373.86
541,375.56
542,384.9
543,382.59
544,379.12
545,378.44
546,381.15
547,389.91
548,403.48
549,406.23
550,405.11
551,406.51
552,409.58
553,408.37
554,414.63
555,411.11
556,411.37
557,403.55
558,396.0
559,399.41
560,402.81
561,400.23
