trade_id,day,leg,bid,ask
0,21,short,8.526,8.609
0,21,long,6.118,6.177
0,22,short,8.354,8.437
0,22,long,6.118,6.177
0,23,short,8.427,8.51
0,23,long,6.118,6.177
0,24,short,8.505,8.588
0,24,long,6.118,6.177
0,25,short,8.521,8.604
0,25,long,6.118,6.177
0,26,short,8.525,8.608
0,26,long,6.118,6.177
0,27,short,8.611,8.694
0,27,long,6.118,6.177
0,28,short,8.604,8.688
0,28,long,6.118,6.177
0,29,short,8.515,8.598
0,29,long,6.118,6.177
0,30,short,8.516,8.599
0,30,long,6.118,6.177
0,31,short,8.649,8.732
0,31,long,6.118,6.177
0,32,short,8.478,8.562
0,32,long,6.118,6.177
0,33,short,8.269,8.352
0,33,long,6.118,6.177
0,34,short,8.514,8.597
0,34,long,6.118,6.177
0,35,short,8.585,8.668
0,35,long,6.118,6.177
0,37,short,8.554,8.637
0,37,long,6.118,6.177
0,39,short,8.582,8.665
0,39,long,6.118,6.177
0,40,short,8.623,8.706
0,40,long,6.118,6.177
0,41,short,8.581,8.664
0,41,long,6.118,6.177
0,43,short,8.499,8.582
0,43,long,6.118,6.177
0,44,short,8.368,8.451
0,44,long,6.118,6.177
0,45,short,8.387,8.47
0,45,long,6.118,6.177
0,46,short,8.553,8.637
0,46,long,6.118,6.177
0,47,short,8.7,8.784
0,47,long,6.118,6.177
0,48,short,8.46,8.543
0,48,long,6.118,6.177
0,49,short,8.532,8.616
0,49,long,6.118,6.177
0,50,short,8.455,8.538
0,50,long,6.118,6.177
0,51,short,8.317,8.4
0,51,long,6.118,6.177
0,52,short,8.32,8.403
0,52,long,6.118,6.177
0,53,short,8.226,8.309
0,53,long,6.118,6.177
0,54,short,8.196,8.279
0,54,long,6.118,6.177
0,55,short,8.117,8.201
0,55,long,6.118,6.177
0,56,short,8.14,8.223
0,56,long,6.118,6.177
0,57,short,8.29,8.374
0,57,long,6.118,6.177
0,58,short,8.086,8.169
0,58,long,6.118,6.177
0,59,short,8.166,8.249
0,59,long,6.118,6.177
0,60,short,8.093,8.177
0,60,long,6.118,6.177
0,61,short,8.207,8.29
0,61,long,6.118,6.177
0,62,short,8.206,8.289
0,62,long,6.118,6.177
0,63,short,8.363,8.446
0,63,long,6.118,6.177
0,64,short,8.438,8.521
0,64,long,6.118,6.177
0,65,short,8.458,8.541
