day,close
0,400.18
1,400.02
2,401.24
3,401.58
4,406.96
5,413.42
6,413.57
7,412.45
8,414.62
9,409.93
10,411.28
11,406.9
12,409.28
13,407.83
14,410.19
15,408.19
16,407.95
17,414.04
18,415.75
19,415.52
20,415.42
21,415.84
22,406.8
23,408.73
24,410.86
25,415.44
26,420.43
27,412.03
28,416.21
29,417.83
30,415.83
31,418.53
32,424.57
33,428.06
34,430.51
35,433.51
36,431.59
37,436.49
38,441.09
39,437.75
40,434.16
41,433.74
42,426.11
43,433.96
44,433.04
45,428.29
46,425.38
47,422.28
48,423.13
49,421.72
50,418.77
51,425.49
52,418.88
53,424.46
54,433.31
55,442.06
56,433.96
57,428.03
58,427.85
59,431.03
60,426.3
61,430.77
62,429.45
63,433.99
64,433.73
65,443.58
66,441.96
67,442.13
68,439.89
69,442.0
70,448.21
71,447.52
72,445.64
73,448.87
74,451.47
75,448.4
76,442.18
77,442.96
78,437.85
79,434.81
80,432.73
81,436.46
82,434.97
83,434.75
84,431.41
85,429.03
86,436.75
87,436.6
88,430.85
89,430.86
90,426.93
91,425.94
92,424.32
93,424.02
94,433.0
95,438.71
96,438.57
97,441.7
98,438.36
99,430.2
100,433.79
101,435.97
102,446.39
103,452.14
104,446.69
105,450.92
106,445.21
107,440.49
108,445.52
109,432.93
110,433.59
111,429.71
112,431.9
113,426.61
114,422.26
115,410.84
116,400.83
117,400.4
118,398.49
119,393.51
120,395.12
121,395.86
122,396.67
123,396.77
124,400.21
125,398.11
126,395.32
127,391.47
128,386.15
129,387.73
130,380.88
131,389.82
132,396.42
133,405.69
134,408.91
135,405.83
136,399.96
137,392.73
138,396.96
139,394.51
140,397.05
141,394.36
142,396.82
143,393.01
144,387.13
145,377.73
146,374.61
147,371.58
148,371.57
149,370.01
150,371.64
151,375.33
152,379.5
153,377.58
154,377.72
155,375.63
156,383.62
157,386.58
158,383.38
159,393.19
160,390.04
161,389.42
162,386.78
163,385.99
164,392.32
165,387.98
166,387.69
167,387.46
168,384.95
169,385.47
170,381.45
171,378.6
172,381.97
173,381.58
174,372.43
175,381.5
176,381.09
177,378.44
178,373.95
179,370.84
180,377.06
181,375.75
182,374.99
183,374.83
184,365.38
185,369.13
186,371.56
187,372.89
188,372.99
189,363.81
190,365.74
191,363.9
192,368.35
193,363.92
194,358.41
195,361.45
196,364.12
197,362.69
198,358.54
199,363.38
200,359.3
201,364.32
202,372.47
203,375.5
204,378.97
205,371.69
206,370.66
207,377.04
208,376.48
209,375.83
210,373.48
211,373.58
212,376.82
213,367.2
214,363.63
215,358.69
216,364.48
217,361.38
218,358.87
219,355.63
220,351.82
221,349.26
222,354.55
223,358.95
224,361.16
225,353.19
226,353.54
227,351.41
228,352.36
229,353.54
230,351.9
231,354.91
232,365.12
233,368.08
234,364.73
235,365.69
236,368.13
237,365.96
238,360.44
239,358.59
240,362.53
241,369.64
242,365.36
243,368.97
244,367.26
245,374.86
246,375.6
247,371.79
248,376.83
249,380.86
250,383.59
251,381.98
252,388.15
253,392.69
254,393.21
255,384.38
256,384.24
257,386.62
258,382.55
259,388.87
260,384.15
261,385.32
262,384.21
263,385.03
264,388.1
265,391.33
266,401.47
267,406.64
268,408.58
269,405.76
270,405.58
271,406.85
272,415.69
273,427.03
274,426.91
275,425.02
276,426.35
277,422.35
278,421.49
279,418.65
280,420.2
281,416.9
282,424.44
283,426.82
284,428.43
285,434.61
286,422.48
287,419.1
288,421.71
289,424.56
290,429.57
291,438.14
292,442.46
293,443.24
294,444.16
295,440.57
296,445.59
297,449.49
298,450.63
299,461.84
300,463.78
301,459.81
302,464.75
303,460.68
304,464.66
305,460.78
306,463.95
307,466.42
308,469.29
309,470.93
310,469.01
311,465.23
312,465.76
313,470.31
314,479.47
315,471.83
316,477.88
317,476.79
318,474.23
319,485.45
320,494.98
321,489.09
322,485.73
323,488.32
324,483.81
325,484.84
326,485.52
327,494.45
328,490.43
329,495.61
330,489.9
331,489.11
332,494.18
333,494.92
334,495.69
335,498.23
336,501.69
337,498.45
338,494.04
339,483.94
340,484.86
341,491.18
342,493.67
343,483.2
344,480.65
345,489.35
346,490.04
347,489.75
348,490.75
349,483.23
350,489.98
351,485.23
352,482.95
353,494.35
354,499.37
355,502.9
356,499.16
357,507.34
358,507.94
359,513.38
360,511.03
361,509.71
362,509.17
363,512.1
364,503.65
365,506.3
366,510.38
367,503.78
368,511.08
369,510.98
370,515.52
371,518.47
372,514.16
373,527.77
374,531.76
375,532.6
376,534.18
377,526.98
378,529.45
379,530.78
380,526.13
381,526.64
382,526.18
383,531.49
384,526.07
385,537.37
386,538.24
387,539.75
388,545.86
389,553.08
390,548.05
391,557.86
392,565.53
393,551.19
394,554.67
395,554.99
396,558.7
397,560.78
398,569.15
399,573.8
400,575.19
401,573.57
402,568.66
403,571.6
404,570.79
405,577.47
406,572.86
407,568.87
408,567.38
409,558.17
410,566.96
411,558.18
412,560.13
413,566.03
414,570.23
415,574.45
416,570.4
417,575.74
418,584.13
419,579.54
420,575.18
421,570.26
422,556.0
423,575.59
424,574.45
425,583.02
426,582.91
427,583.55
428,581.51
429,583.56
430,572.25
431,566.9
432,568.96
433,564.41
434,548.91
435,537.07
436,534.41
437,529.74
438,528.19
439,531.21
440,531.9
441,527.89
442,531.88
443,529.81
444,535.09
445,530.95
446,532.31
447,539.8
448,551.27
449,556.67
450,557.06
451,551.0
452,545.67
453,544.1
454,549.39
455,549.82
456,555.42
457,551.03
458,559.69
459,562.08
460,555.9
461,549.02
462,550.41
463,541.18
464,542.9
465,542.82
466,553.56
467,552.23
468,558.57
469,563.54
470,567.41
471,574.35
472,563.6
473,559.97
474,553.82
475,553.53
476,555.66
477,566.42
478,572.64
479,572.88
480,569.18
481,568.96
482,564.58
483,559.07
484,565.76
485,558.83
486,557.83
487,558.67
488,554.6
489,555.48
490,551.45
491,549.1
492,554.21
493,541.15
494,542.81
495,539.5
496,549.29
497,541.56
498,536.4
499,535.67
500,533.95
501,539.53
502,530.35
503,526.73
504,527.36
505,529.1
506,534.53
507,537.52
508,543.51
509,545.54
510,544.46
511,549.59
512,550.55
513,553.92
514,571.13
515,576.68
516,567.85
517,564.76
518,560.64
519,555.07
520,555.42
521,546.61
522,546.89
523,542.95
524,545.81
525,541.99
526,536.35
527,541.28
528,542.82
529,552.69
530,558.52
531,551.55
532,545.05
533,542.81
534,545.17
535,545.09
536,546.46
537,557.1
538,545.55
539,548.94
540,553.82
541,552.19
542,564.45
543,554.7
544,550.93
545,551.51
546,560.16
547,560.43
548,561.83
549,563.02
550,555.71
551,556.6
552,560.69
553,556.11
554,555.25
555,556.03
556,555.44
557,556.2
558,558.13
559,564.42
560,570.33
561,565.04
562,566.12
563,564.53
564,561.38
565,557.3
566,555.48
567,552.29
568,549.74
569,553.91
570,554.54
571,564.43
572,565.6
573,564.65
574,567.25
575,569.97
576,572.33
577,567.69
578,566.51
579,568.54
580,579.58
581,577.91
582,584.12
583,586.8
584,583.63
585,577.89
586,588.64
587,586.39
588,588.39
589,595.67
590,601.62
591,606.53
592,611.72
593,612.41
594,611.06
595,611.98
