trade_id,day,leg,bid,ask
0,12,short,9.136,9.217
0,12,long,6.57,6.623
0,13,short,9.252,9.333
0,13,long,6.57,6.623
0,14,short,9.143,9.224
0,14,long,6.57,6.623
0,15,short,9.125,9.207
0,15,long,6.57,6.623
0,16,short,9.181,9.262
0,16,long,6.57,6.623
0,17,short,9.255,9.336
0,17,long,6.57,6.623
0,18,short,9.301,9.383
0,18,long,6.57,6.623
0,20,short,9.528,9.609
0,20,long,6.57,6.623
0,21,short,9.435,9.517
0,21,long,6.57,6.623
0,22,short,9.416,9.497
0,22,long,6.57,6.623
0,23,short,9.449,9.53
0,23,long,6.57,6.623
0,24,short,9.252,9.334
0,24,long,6.57,6.623
0,25,short,9.458,9.539
0,25,long,6.57,6.623
0,26,short,9.522,9.603
0,26,long,6.57,6.623
0,27,short,9.294,9.376
0,27,long,6.57,6.623
0,28,short,9.311,9.393
0,28,long,6.57,6.623
0,29,short,9.553,9.634
0,29,long,6.57,6.623
0,30,short,9.522,9.604
0,30,long,6.57,6.623
0,31,short,9.316,9.397
0,31,long,6.57,6.623
0,32,short,9.202,9.283
0,32,long,6.57,6.623
0,33,short,9.063,9.144
0,33,long,6.57,6.623
0,34,short,9.282,9.363
0,34,long,6.57,6.623
0,35,short,9.183,9.264
0,35,long,6.57,6.623
0,36,short,9.149,9.23
0,36,long,6.57,6.623
0,37,short,9.154,9.235
0,37,long,6.57,6.623
0,38,short,9.128,9.21
0,38,long,6.57,6.623
0,39,short,8.952,9.033
0,39,long,6.57,6.623
0,40,short,8.929,9.011
0,40,long,6.57,6.623
0,41,short,8.97,9.051
0,41,long,6.57,6.623
0,42,short,8.899,8.98
0,42,long,6.57,6.623
0,43,short,9.112,9.194
0,43,long,6.57,6.623
0,44,short,9.235,9.316
0,44,long,6.57,6.623
0,45,short,9.067,9.148
0,45,long,6.57,6.623
0,46,short,9.274,9.356
0,46,long,6.57,6.623
0,48,short,9.292,9.373
0,48,long,6.57,6.623
0,49,short,9.189,9.27
0,49,long,6.57,6.623
0,50,short,9.058,9.139
0,50,long,6.57,6.623
0,51,short,9.026,9.108
0,51,long,6.57,6.623
