day,close
0,405.25
1,402.51
2,402.52
3,399.31
4,398.33
5,407.17
6,405.22
7,398.98
8,405.46
9,407.3
10,406.78
11,407.16
12,407.35
13,412.0
14,415.63
15,412.04
16,405.37
17,404.26
18,408.38
19,400.8
20,401.25
21,401.01
22,405.85
23,406.6
24,411.34
25,410.2
26,406.8
27,412.26
28,416.06
29,411.35
30,415.73
31,418.21
32,423.4
33,427.06
34,420.88
35,429.58
36,432.4
37,434.33
38,434.32
39,446.14
40,441.82
41,441.3
42,447.89
43,438.32
44,442.69
45,452.19
46,446.41
47,442.03
48,445.33
49,450.59
50,451.35
51,452.74
52,456.32
53,457.52
54,450.05
55,447.53
56,445.97
57,444.78
58,449.32
59,447.86
60,451.16
61,450.5
62,444.65
63,440.27
64,441.19
65,445.28
66,444.43
67,455.83
68,453.64
69,460.39
70,462.0
71,460.44
72,455.5
73,462.32
74,459.86
75,458.09
76,455.43
77,456.74
78,452.6
79,459.87
80,453.83
81,467.49
82,470.96
83,467.24
84,455.03
85,460.62
86,474.25
87,469.15
88,466.27
89,468.37
90,467.22
91,467.48
92,469.02
93,471.85
94,473.42
95,474.57
96,467.55
97,472.29
98,476.85
99,482.95
100,474.51
101,477.87
102,473.56
103,475.76
104,474.75
105,482.47
106,482.75
107,488.3
108,491.88
109,495.24
110,494.75
111,500.53
112,495.94
113,503.06
114,503.74
115,507.88
116,497.32
117,504.91
118,510.58
119,513.46
120,505.94
121,501.8
122,492.12
123,489.42
124,495.58
125,498.1
126,503.62
127,512.02
128,510.03
129,506.45
130,501.75
131,505.33
132,503.9
133,514.35
134,509.81
135,512.38
136,504.12
137,501.24
138,504.66
139,501.68
140,500.67
141,504.36
142,499.92
143,501.68
144,500.25
145,503.59
146,501.16
147,506.01
148,500.14
149,500.91
150,505.39
151,500.49
152,503.93
153,513.91
154,513.0
155,512.89
156,513.32
157,512.1
158,512.42
159,511.21
160,523.19
161,519.53
162,521.88
163,522.75
164,515.26
165,504.68
166,505.61
167,509.63
168,499.18
169,506.78
170,505.6
171,506.33
172,515.81
173,506.81
174,508.19
175,520.65
176,524.07
177,525.59
178,517.54
179,516.18
180,513.82
181,519.71
182,517.0
183,514.66
184,522.8
185,529.91
186,531.8
187,542.25
188,544.3
189,546.92
190,541.82
191,532.93
192,525.28
193,523.0
194,523.1
195,524.07
196,525.56
197,517.76
198,524.32
199,527.69
200,521.1
201,512.78
202,515.41
203,515.2
204,518.01
205,524.74
206,523.61
207,527.5
208,524.16
209,527.73
210,535.78
211,541.44
212,554.85
213,560.3
214,557.86
215,562.61
216,558.41
217,550.63
218,545.76
219,551.34
220,542.69
221,548.58
222,548.05
223,553.59
224,552.7
225,551.64
226,557.32
227,565.54
228,576.55
229,577.89
230,569.65
231,567.83
232,567.27
233,565.23
234,556.07
235,551.57
236,561.02
237,558.87
238,559.08
239,555.52
240,565.22
241,558.35
242,560.4
243,555.06
244,565.38
245,572.91
246,583.49
247,585.4
248,589.16
249,589.86
250,590.05
251,596.25
252,580.89
253,578.47
254,573.06
255,576.44
256,581.35
257,575.18
258,567.86
259,562.6
260,565.46
261,557.8
262,559.7
263,567.53
264,571.42
265,573.34
266,567.8
267,573.96
268,569.35
269,567.28
270,561.79
271,564.84
272,566.35
273,563.49
274,559.55
275,562.79
276,558.79
277,557.51
278,552.94
